district;Support_Year;Cluster;Timestep;total_demand;to_network;from_network;to_main_grid
residential2;10;1;154;0.0;0.0;37.653;0.0
residential2;10;1;155;0.0;0.0;41.378;0.0
residential2;10;1;156;0.0;0.0;45.703;0.0
residential2;10;1;157;0.0;0.0;48.095;0.0
residential2;10;1;158;0.0;0.0;40.561;0.0
residential2;10;1;159;27.25;0.0;89.15;0.0
residential2;10;1;160;0.0;0.0;46.533;0.0
residential2;10;1;161;17.251;0.0;32.584;0.0
residential2;10;1;162;22.702;0.0;25.625;0.0
residential2;10;1;163;86.572;0.0;0.0;0.0
residential2;10;1;164;73.365;0.0;0.0;0.0
residential2;10;1;165;70.574;0.0;0.0;0.0
residential2;10;1;166;68.77;0.0;0.0;0.0
residential2;10;1;167;55.211;0.0;0.0;0.0
residential2;10;2;0;7.519;0.0;0.0;0.0
residential2;10;2;1;19.89;0.0;0.0;0.0
residential2;10;2;2;155.121;0.0;0.0;0.0
residential2;10;2;3;12.89;0.0;0.0;0.0
residential2;10;2;4;65.762;0.0;0.0;0.0
residential2;10;2;5;159.61;0.0;0.0;0.0
residential2;10;2;6;19.58;0.0;0.0;0.0
residential2;10;2;7;60.827;0.0;0.0;0.0
residential2;10;2;8;54.34;0.0;6.609;0.0
residential2;10;2;9;27.44;0.0;82.374;0.0
residential2;10;2;10;0.0;0.0;95.371;0.0
residential2;10;2;11;0.0;0.0;88.64;0.0
residential2;10;2;12;0.0;0.0;75.092;0.0
residential2;10;2;13;0.0;0.0;65.118;0.0
residential2;10;2;14;25.642;0.0;48.127;0.0
residential2;10;2;15;79.987;0.0;16.757;0.0
residential2;10;2;16;174.909;0.0;15.928;0.0
residential2;10;2;17;87.337;0.0;0.001;0.0
residential2;10;2;18;56.416;0.0;0.0;0.0
residential2;10;2;19;154.012;0.0;0.0;0.0
residential2;10;2;20;115.83;0.0;0.0;0.0
residential2;10;2;21;61.892;0.0;0.0;0.0
residential2;10;2;22;171.91;0.0;0.0;0.0
residential2;10;2;23;70.081;0.0;0.0;0.0
residential2;10;2;24;7.566;0.0;0.0;0.0
residential2;10;2;25;11.725;0.0;0.0;0.0
residential2;10;2;26;174.683;0.0;0.0;0.0
residential2;10;2;27;10.748;0.0;0.0;0.0
residential2;10;2;28;177.188;0.0;0.0;0.0
residential2;10;2;29;28.98;0.0;0.0;0.0
residential2;10;2;30;124.358;0.0;0.0;0.0
residential2;10;2;31;148.944;0.0;0.0;0.0
residential2;10;2;32;136.592;0.0;24.576;0.0
residential2;10;2;33;69.195;0.0;68.802;0.0
residential2;10;2;34;0.0;0.0;121.389;0.0
residential2;10;2;35;0.0;0.0;110.452;0.0
residential2;10;2;36;0.0;0.0;92.831;0.0
residential2;10;2;37;0.0;0.0;77.98;0.0
residential2;10;2;38;0.0;0.0;68.529;0.0
residential2;10;2;39;0.0;0.0;54.305;0.0
residential2;10;2;40;168.589;0.0;16.594;0.0
residential2;10;2;41;106.637;0.0;0.001;0.0
residential2;10;2;42;95.962;0.0;0.0;0.0
residential2;10;2;43;95.454;0.0;0.0;0.0
residential2;10;2;44;102.028;0.0;0.0;0.0
residential2;10;2;45;94.31;0.0;0.0;0.0
residential2;10;2;46;56.144;0.0;0.0;0.0
residential2;10;2;47;43.666;0.0;0.0;0.0
residential2;10;2;48;7.554;0.0;0.0;0.0
residential2;10;2;49;9.184;0.0;0.0;0.0
residential2;10;2;50;50.121;0.0;0.0;0.0
residential2;10;2;51;51.363;0.0;0.0;0.0
residential2;10;2;52;52.063;0.0;0.0;0.0
residential2;10;2;53;53.957;0.0;0.0;0.0
residential2;10;2;54;53.512;0.0;0.0;0.0
residential2;10;2;55;88.764;0.0;0.0;0.0
residential2;10;2;56;105.476;0.0;0.0;0.0
residential2;10;2;57;80.095;0.0;0.0;0.0
residential2;10;2;58;76.133;0.0;0.0;0.0
residential2;10;2;59;66.459;0.0;0.001;0.0
residential2;10;2;60;59.848;0.0;0.001;0.0
residential2;10;2;61;48.428;0.0;0.0;0.0
residential2;10;2;62;56.143;0.0;0.0;0.0
residential2;10;2;63;50.302;0.0;0.0;0.0
residential2;10;2;64;79.739;0.0;0.0;0.0
residential2;10;2;65;194.831;0.0;0.0;0.0
residential2;10;2;66;64.171;0.0;0.0;0.0
residential2;10;2;67;72.839;0.0;0.0;0.0
residential2;10;2;68;85.975;0.0;0.0;0.0
residential2;10;2;69;69.631;0.0;0.0;0.0
residential2;10;2;70;62.278;0.0;0.0;0.0
residential2;10;2;71;33.443;0.0;0.0;0.0
residential2;10;2;72;10.713;0.0;0.0;0.0
residential2;10;2;73;49.127;0.0;0.0;0.0
residential2;10;2;74;46.968;0.0;0.0;0.0
residential2;10;2;75;51.222;0.0;0.0;0.0
residential2;10;2;76;49.894;0.0;0.0;0.0
residential2;10;2;77;50.321;0.0;0.0;0.0
residential2;10;2;78;52.436;0.0;0.0;0.0
residential2;10;2;79;81.367;0.0;0.0;0.0
residential2;10;2;80;96.676;0.0;0.0;0.0
residential2;10;2;81;78.853;0.0;9.84;0.0
residential2;10;2;82;76.324;0.0;0.0;0.0
residential2;10;2;83;41.471;0.0;24.174;0.0
residential2;10;2;84;0.0;0.0;63.631;0.0
residential2;10;2;85;10.855;0.0;49.588;0.0
residential2;10;2;86;178.551;0.0;0.0;0.0
residential2;10;2;87;78.636;0.0;0.0;0.0
residential2;10;2;88;42.167;0.0;0.0;0.0
residential2;10;2;89;57.258;0.0;0.001;0.0
residential2;10;2;90;66.474;0.0;0.0;0.0
residential2;10;2;91;67.656;0.0;0.0;0.0
residential2;10;2;92;205.681;0.0;0.0;0.0
residential2;10;2;93;92.993;0.0;0.0;0.0
residential2;10;2;94;60.145;0.0;0.0;0.0
residential2;10;2;95;92.493;0.0;0.0;0.0
residential2;10;2;96;7.501;0.0;0.0;0.0
residential2;10;2;97;15.296;0.0;0.0;0.0
residential2;10;2;98;82.337;0.0;0.0;0.0
residential2;10;2;99;162.134;0.0;0.0;0.0
residential2;10;2;100;82.527;0.0;0.0;0.0
residential2;10;2;101;12.258;0.0;0.0;0.0
residential2;10;2;102;103.811;0.0;0.0;0.0
residential2;10;2;103;117.186;0.0;0.0;0.0
residential2;10;2;104;132.356;0.0;1.728;0.0
residential2;10;2;105;63.493;0.0;62.349;0.0
residential2;10;2;106;60.556;0.0;52.594;0.0
residential2;10;2;107;100.997;0.0;17.557;0.0
residential2;10;2;108;57.861;0.0;55.336;0.0
residential2;10;2;109;108.968;0.0;43.568;0.0
residential2;10;2;110;6.706;0.0;34.161;0.0
residential2;10;2;111;97.364;0.0;0.0;0.0
residential2;10;2;112;117.662;0.0;0.0;0.0
residential2;10;2;113;107.941;0.0;0.0;0.0
residential2;10;2;114;125.925;0.0;0.0;0.0
residential2;10;2;115;130.518;0.0;0.0;0.0
residential2;10;2;116;138.776;0.0;0.0;0.0
residential2;10;2;117;124.55;0.0;0.0;0.0
residential2;10;2;118;119.972;0.0;0.0;0.0
residential2;10;2;119;194.185;0.0;0.0;0.0
residential2;10;2;120;7.595;0.0;0.0;0.0
residential2;10;2;121;152.068;0.0;0.0;0.0
residential2;10;2;122;9.93;0.0;0.0;0.0
residential2;10;2;123;90.219;0.0;0.0;0.0
residential2;10;2;124;93.236;0.0;0.0;0.0
residential2;10;2;125;93.954;0.0;0.0;0.0
residential2;10;2;126;109.836;0.0;0.0;0.0
residential2;10;2;127;132.75;0.0;0.0;0.0
residential2;10;2;128;149.552;0.0;0.0;0.0
residential2;10;2;129;120.647;0.0;0.0;0.0
residential2;10;2;130;117.005;0.0;0.001;0.0
residential2;10;2;131;102.624;0.0;0.001;0.0
residential2;10;2;132;75.148;0.0;21.961;0.0
residential2;10;2;133;30.877;0.0;59.604;0.0
residential2;10;2;134;176.053;0.0;0.0;0.0
residential2;10;2;135;145.292;0.0;0.0;0.0
residential2;10;2;136;54.745;0.0;0.0;0.0
residential2;10;2;137;59.686;0.0;0.0;0.0
residential2;10;2;138;63.869;0.0;0.0;0.0
residential2;10;2;139;230.379;0.0;0.0;0.0
residential2;10;2;140;81.72;0.0;0.0;0.0
residential2;10;2;141;76.027;0.0;0.0;0.0
residential2;10;2;142;192.575;0.0;0.0;0.0
residential2;10;2;143;47.912;0.0;0.0;0.0
residential2;10;2;144;78.465;0.0;0.0;0.0
residential2;10;2;145;86.381;0.0;0.0;0.0
residential2;10;2;146;87.869;0.0;0.0;0.0
residential2;10;2;147;88.968;0.0;0.0;0.0
residential2;10;2;148;90.92;0.0;0.0;0.0
residential2;10;2;149;89.267;0.0;0.0;0.0
residential2;10;2;150;105.237;0.0;0.0;0.0
residential2;10;2;151;133.546;0.0;0.0;0.0
residential2;10;2;152;122.781;0.0;0.0;0.0
residential2;10;2;153;119.13;0.0;0.0;0.0
residential2;10;2;154;126.329;0.0;0.0;0.0
residential2;10;2;155;102.195;0.0;0.0;0.0
residential2;10;2;156;98.033;0.0;0.0;0.0
residential2;10;2;157;105.479;0.0;0.0;0.0
residential2;10;2;158;85.828;0.0;0.0;0.0
residential2;10;2;159;75.1;0.0;0.0;0.0
residential2;10;2;160;90.397;0.0;0.0;0.0
residential2;10;2;161;96.008;0.0;0.0;0.0
residential2;10;2;162;106.905;0.0;0.0;0.0
residential2;10;2;163;111.751;0.0;0.0;0.0
residential2;10;2;164;111.779;0.0;0.0;0.0
residential2;10;2;165;111.095;0.0;0.0;0.0
residential2;10;2;166;115.043;0.0;0.0;0.0
residential2;10;2;167;163.783;0.0;0.0;0.0
residential2;10;3;0;90.119;0.0;0.0;0.0
residential2;10;3;1;175.46;0.0;0.0;0.0
residential2;10;3;2;175.066;0.0;0.0;0.0
residential2;10;3;3;177.391;0.0;0.0;0.0
residential2;10;3;4;198.776;0.0;0.0;0.0
residential2;10;3;5;167.044;0.0;0.0;0.0
residential2;10;3;6;206.579;0.0;0.0;0.0
residential2;10;3;7;232.999;0.0;0.0;0.0
residential2;10;3;8;237.035;0.0;0.0;0.0
residential2;10;3;9;215.593;0.0;0.0;0.0
residential2;10;3;10;207.771;0.0;0.0;0.0
residential2;10;3;11;188.646;0.0;0.0;0.0
residential2;10;3;12;187.24;0.0;0.0;0.0
residential2;10;3;13;136.79;0.0;35.901;0.0
residential2;10;3;14;174.563;0.0;32.656;0.0
residential2;10;3;15;200.113;0.0;0.0;0.0
residential2;10;3;16;224.625;0.0;0.0;0.0
residential2;10;3;17;154.582;0.0;0.0;0.0
residential2;10;3;18;234.735;0.0;0.0;0.0
residential2;10;3;19;72.949;0.0;0.0;0.0
residential2;10;3;20;144.245;0.0;0.0;0.0
residential2;10;3;21;220.871;0.0;0.0;0.0
residential2;10;3;22;251.268;0.0;0.0;0.0
residential2;10;3;23;242.671;0.0;0.0;0.0
residential2;10;3;24;195.983;0.0;0.0;0.0
residential2;10;3;25;64.327;0.0;0.0;0.0
residential2;10;3;26;179.516;0.0;0.0;0.0
residential2;10;3;27;181.05;0.0;0.0;0.0
residential2;10;3;28;185.725;0.0;0.0;0.0
residential2;10;3;29;190.678;0.0;0.0;0.0
residential2;10;3;30;204.301;0.0;0.0;0.0
residential2;10;3;31;233.758;0.0;0.0;0.0
residential2;10;3;32;232.371;0.0;0.0;0.0
residential2;10;3;33;223.04;0.0;0.0;0.0
residential2;10;3;34;209.551;0.0;0.0;0.0
residential2;10;3;35;188.965;0.0;0.0;0.0
residential2;10;3;36;196.5;0.0;0.0;0.0
residential2;10;3;37;187.787;0.0;0.0;0.0
residential2;10;3;38;198.631;0.0;0.0;0.0
residential2;10;3;39;199.895;0.0;0.0;0.0
residential2;10;3;40;213.021;0.0;0.0;0.0
residential2;10;3;41;218.324;0.0;0.0;0.0
residential2;10;3;42;230.237;0.0;0.0;0.0
residential2;10;3;43;231.179;0.0;0.0;0.0
residential2;10;3;44;233.73;0.0;0.0;0.0
residential2;10;3;45;216.58;0.0;0.0;0.0
residential2;10;3;46;209.689;0.0;0.0;0.0
residential2;10;3;47;175.147;0.0;0.0;0.0
residential2;10;3;48;125.429;0.0;0.0;0.0
residential2;10;3;49;121.035;0.0;0.0;0.0
residential2;10;3;50;118.395;0.0;0.0;0.0
residential2;10;3;51;115.472;0.0;0.0;0.0
residential2;10;3;52;115.581;0.0;0.0;0.0
residential2;10;3;53;114.905;0.0;0.0;0.0
residential2;10;3;54;119.077;0.0;0.0;0.0
residential2;10;3;55;164.207;0.0;0.0;0.0
residential2;10;3;56;189.728;0.0;0.0;0.0
residential2;10;3;57;146.993;0.0;0.0;0.0
residential2;10;3;58;153.164;0.0;0.0;0.0
residential2;10;3;59;147.421;0.0;0.0;0.0
residential2;10;3;60;136.422;0.0;0.0;0.0
residential2;10;3;61;139.755;0.0;0.0;0.0
residential2;10;3;62;125.581;0.0;0.0;0.0
residential2;10;3;63;134.742;0.0;0.0;0.0
residential2;10;3;64;150.28;0.0;0.0;0.0
residential2;10;3;65;217.193;0.0;0.0;0.0
residential2;10;3;66;229.166;0.0;0.0;0.0
residential2;10;3;67;183.929;0.0;0.0;0.0
residential2;10;3;68;164.808;0.0;0.0;0.0
residential2;10;3;69;79.863;0.0;0.0;0.0
residential2;10;3;70;81.94;0.0;0.0;0.0
residential2;10;3;71;149.885;0.0;0.0;0.0
residential2;10;3;72;118.1;0.0;0.0;0.0
residential2;10;3;73;125.305;0.0;0.0;0.0
residential2;10;3;74;121.989;0.0;0.0;0.0
residential2;10;3;75;130.648;0.0;0.0;0.0
residential2;10;3;76;127.028;0.0;0.0;0.0
residential2;10;3;77;129.416;0.0;0.0;0.0
residential2;10;3;78;187.909;0.0;0.0;0.0
residential2;10;3;79;108.449;0.0;0.0;0.0
residential2;10;3;80;171.282;0.0;0.0;0.0
residential2;10;3;81;162.12;0.0;0.0;0.0
residential2;10;3;82;178.652;0.0;0.0;0.0
residential2;10;3;83;170.322;0.0;0.0;0.0
residential2;10;3;84;167.827;0.0;0.0;0.0
residential2;10;3;85;217.246;0.0;0.0;0.0
residential2;10;3;86;96.883;0.0;0.0;0.0
residential2;10;3;87;209.994;0.0;0.0;0.0
residential2;10;3;88;189.95;0.0;0.0;0.0
residential2;10;3;89;237.549;0.0;0.0;0.0
residential2;10;3;90;231.147;0.0;0.0;0.0
residential2;10;3;91;130.86;0.0;0.0;0.0
residential2;10;3;92;63.903;0.0;0.0;0.0
residential2;10;3;93;203.928;0.0;0.0;0.0
residential2;10;3;94;202.411;0.0;0.0;0.0
residential2;10;3;95;190.959;0.0;0.0;0.0
residential2;10;3;96;197.986;0.0;0.0;0.0
residential2;10;3;97;205.832;0.0;0.0;0.0
residential2;10;3;98;202.057;0.0;0.0;0.0
residential2;10;3;99;204.52;0.0;0.0;0.0
residential2;10;3;100;201.971;0.0;0.0;0.0
residential2;10;3;101;197.755;0.0;0.0;0.0
residential2;10;3;102;196.606;0.0;0.0;0.0
residential2;10;3;103;215.725;0.0;0.0;0.0
residential2;10;3;104;220.529;0.0;0.0;0.0
residential2;10;3;105;235.31;0.0;0.0;0.0
residential2;10;3;106;224.5;0.0;0.0;0.0
residential2;10;3;107;226.512;0.0;0.0;0.0
residential2;10;3;108;234.492;0.0;0.0;0.0
residential2;10;3;109;216.384;0.0;0.0;0.0
residential2;10;3;110;215.796;0.0;0.0;0.0
residential2;10;3;111;214.903;0.0;0.0;0.0
residential2;10;3;112;224.249;0.0;0.0;0.0
residential2;10;3;113;221.639;0.0;0.0;0.0
residential2;10;3;114;241.443;0.0;0.0;0.0
residential2;10;3;115;234.999;0.0;0.0;0.0
residential2;10;3;116;219.347;0.0;0.0;0.0
residential2;10;3;117;234.775;0.0;0.0;0.0
residential2;10;3;118;235.153;0.0;0.0;0.0
residential2;10;3;119;219.807;0.0;0.0;0.0
residential2;10;3;120;188.786;0.0;0.0;0.0
residential2;10;3;121;197.289;0.0;0.0;0.0
residential2;10;3;122;196.601;0.0;0.0;0.0
residential2;10;3;123;198.41;0.0;0.0;0.0
residential2;10;3;124;201.213;0.0;0.0;0.0
residential2;10;3;125;41.673;0.0;0.0;0.0
residential2;10;3;126;212.531;0.0;0.0;0.0
residential2;10;3;127;244.6;0.0;0.0;0.0
residential2;10;3;128;234.263;0.0;0.0;0.0
residential2;10;3;129;232.986;0.0;0.0;0.0
residential2;10;3;130;222.368;0.0;0.0;0.0
residential2;10;3;131;220.249;0.0;0.0;0.0
residential2;10;3;132;205.929;0.0;0.0;0.0
residential2;10;3;133;185.774;0.0;0.0;0.0
residential2;10;3;134;204.788;0.0;0.0;0.0
residential2;10;3;135;199.866;0.0;0.0;0.0
residential2;10;3;136;240.538;0.0;0.0;0.0
residential2;10;3;137;190.407;0.0;0.0;0.0
residential2;10;3;138;238.504;0.0;0.0;0.0
residential2;10;3;139;271.601;0.0;0.0;0.0
residential2;10;3;140;227.723;0.0;0.0;0.0
residential2;10;3;141;252.397;0.0;0.0;0.0
residential2;10;3;142;241.8;0.0;0.0;0.0
residential2;10;3;143;221.826;0.0;0.0;0.0
residential2;10;3;144;197.692;0.0;0.0;0.0
residential2;10;3;145;179.525;0.0;0.0;0.0
residential2;10;3;146;201.644;0.0;0.0;0.0
residential2;10;3;147;195.608;0.0;0.0;0.0
residential2;10;3;148;203.103;0.0;0.0;0.0
residential2;10;3;149;206.166;0.0;0.0;0.0
residential2;10;3;150;211.231;0.0;0.0;0.0
residential2;10;3;151;226.539;0.0;0.0;0.0
residential2;10;3;152;235.412;0.0;0.0;0.0
residential2;10;3;153;202.213;0.0;0.0;0.0
residential2;10;3;154;190.907;0.0;0.0;0.0
residential2;10;3;155;179.419;0.0;0.0;0.0
residential2;10;3;156;177.029;0.0;0.0;0.0
residential2;10;3;157;215.611;0.0;0.0;0.0
residential2;10;3;158;133.828;0.0;0.0;0.0
residential2;10;3;159;177.401;0.0;0.0;0.0
residential2;10;3;160;174.524;0.0;0.0;0.0
residential2;10;3;161;195.116;0.0;0.0;0.0
residential2;10;3;162;194.569;0.0;0.0;0.0
residential2;10;3;163;209.688;0.0;0.0;0.0
residential2;10;3;164;183.759;0.0;0.0;0.0
residential2;10;3;165;194.943;0.0;0.0;0.0
residential2;10;3;166;236.722;0.0;0.0;0.0
residential2;10;3;167;191.769;0.0;0.0;0.0
residential2;15;0;0;178.806;0.0;0.0;0.0
residential2;15;0;1;188.462;0.0;0.0;0.0
residential2;15;0;2;9.868;0.0;0.0;0.0
residential2;15;0;3;56.255;0.0;0.0;0.0
residential2;15;0;4;138.341;0.0;0.0;0.0
residential2;15;0;5;140.482;0.0;0.0;0.0
residential2;15;0;6;155.023;0.0;0.0;0.0
residential2;15;0;7;177.601;0.0;0.0;0.0
residential2;15;0;8;160.707;0.0;0.0;0.0
residential2;15;0;9;152.386;0.0;0.0;0.0
residential2;15;0;10;127.399;0.0;0.0;0.0
residential2;15;0;11;119.829;0.0;0.0;0.0
residential2;15;0;12;114.513;0.0;0.0;0.0
residential2;15;0;13;104.383;0.0;0.0;0.0
residential2;15;0;14;198.405;0.0;0.0;0.0
residential2;15;0;15;89.953;0.0;0.0;0.0
residential2;15;0;16;189.824;0.0;0.0;0.0
residential2;15;0;17;56.5;0.0;0.0;0.0
residential2;15;0;18;190.687;0.0;0.0;0.0
residential2;15;0;19;65.85;0.0;0.0;0.0
residential2;15;0;20;233.57;0.0;0.0;0.0
residential2;15;0;21;151.853;0.0;0.0;0.0
residential2;15;0;22;150.139;0.0;0.0;0.0
residential2;15;0;23;36.401;0.0;0.0;0.0
residential2;15;0;24;21.618;0.0;0.0;0.0
residential2;15;0;25;128.023;0.0;0.0;0.0
residential2;15;0;26;127.886;0.0;0.0;0.0
residential2;15;0;27;135.467;0.0;0.0;0.0
residential2;15;0;28;136.798;0.0;0.0;0.0
residential2;15;0;29;194.828;0.0;0.0;0.0
residential2;15;0;30;110.958;0.0;0.0;0.0
residential2;15;0;31;190.5;0.0;0.0;0.0
residential2;15;0;32;188.989;0.0;0.0;0.0
residential2;15;0;33;175.146;0.0;0.0;0.0
residential2;15;0;34;167.305;0.0;0.0;0.0
residential2;15;0;35;161.347;0.0;1.676;0.0
residential2;15;0;36;212.999;0.0;0.0;0.0
residential2;15;0;37;44.55;0.0;47.519;0.0
residential2;15;0;38;83.52;0.0;68.216;0.0
residential2;15;0;39;113.242;0.0;35.417;0.0
residential2;15;0;40;150.628;0.0;0.0;0.0
residential2;15;0;41;168.787;0.0;0.0;0.0
residential2;15;0;42;176.49;0.0;0.0;0.0
residential2;15;0;43;173.206;0.0;0.0;0.0
residential2;15;0;44;182.779;0.0;0.0;0.0
residential2;15;0;45;180.492;0.0;0.0;0.0
residential2;15;0;46;163.77;0.0;0.0;0.0
residential2;15;0;47;152.929;0.0;0.0;0.0
residential2;15;0;48;101.394;0.0;0.0;0.0
residential2;15;0;49;109.007;0.0;0.0;0.0
residential2;15;0;50;105.12;0.0;0.0;0.0
residential2;15;0;51;108.285;0.0;0.0;0.0
residential2;15;0;52;108.094;0.0;0.0;0.0
residential2;15;0;53;110.163;0.0;0.0;0.0
residential2;15;0;54;114.657;0.0;0.0;0.0
residential2;15;0;55;159.26;0.0;0.0;0.0
residential2;15;0;56;181.31;0.0;0.0;0.0
residential2;15;0;57;139.403;0.0;0.0;0.0
residential2;15;0;58;125.611;0.0;0.001;0.0
residential2;15;0;59;120.922;0.0;0.0;0.0
residential2;15;0;60;104.156;0.0;0.0;0.0
residential2;15;0;61;97.514;0.0;0.0;0.0
residential2;15;0;62;94.0;0.0;0.0;0.0
residential2;15;0;63;97.359;0.0;0.0;0.0
residential2;15;0;64;96.422;0.0;2.146;0.0
residential2;15;0;65;95.798;0.0;0.0;0.0
residential2;15;0;66;111.847;0.0;0.0;0.0
residential2;15;0;67;219.102;0.0;0.0;0.0
residential2;15;0;68;59.231;0.0;0.0;0.0
residential2;15;0;69;58.384;0.0;0.0;0.0
residential2;15;0;70;113.394;0.0;0.0;0.0
residential2;15;0;71;99.214;0.0;0.0;0.0
residential2;15;0;72;132.428;0.0;0.0;0.0
residential2;15;0;73;17.397;0.0;0.0;0.0
residential2;15;0;74;76.729;0.0;0.0;0.0
residential2;15;0;75;80.756;0.0;0.0;0.0
residential2;15;0;76;76.615;0.0;0.0;0.0
residential2;15;0;77;78.869;0.0;0.0;0.0
residential2;15;0;78;81.917;0.0;0.0;0.0
residential2;15;0;79;109.776;0.0;0.0;0.0
residential2;15;0;80;120.684;0.0;0.0;0.0
residential2;15;0;81;107.595;0.0;0.0;0.0
residential2;15;0;82;103.166;0.0;0.0;0.0
residential2;15;0;83;90.302;0.0;0.0;0.0
residential2;15;0;84;99.993;0.0;0.0;0.0
residential2;15;0;85;97.731;0.0;0.0;0.0
residential2;15;0;86;94.023;0.0;0.0;0.0
residential2;15;0;87;94.432;0.0;0.0;0.0
residential2;15;0;88;183.571;0.0;0.0;0.0
residential2;15;0;89;168.289;0.0;0.0;0.0
residential2;15;0;90;44.815;0.0;0.0;0.0
residential2;15;0;91;164.668;0.0;0.0;0.0
residential2;15;0;92;58.98;0.0;0.0;0.0
residential2;15;0;93;222.488;0.0;0.0;0.0
residential2;15;0;94;50.693;0.0;0.0;0.0
residential2;15;0;95;207.88;0.0;0.0;0.0
residential2;15;0;96;123.895;0.0;0.0;0.0
residential2;15;0;97;134.047;0.0;0.0;0.0
residential2;15;0;98;138.573;0.0;0.0;0.0
residential2;15;0;99;12.277;0.0;0.0;0.0
residential2;15;0;100;80.098;0.0;0.0;0.0
residential2;15;0;101;150.812;0.0;0.0;0.0
residential2;15;0;102;167.629;0.0;0.0;0.0
residential2;15;0;103;186.412;0.0;0.0;0.0
residential2;15;0;104;183.01;0.0;0.0;0.0
residential2;15;0;105;189.048;0.0;0.0;0.0
residential2;15;0;106;162.246;0.0;0.0;0.0
residential2;15;0;107;171.425;0.0;0.0;0.0
residential2;15;0;108;163.211;0.0;0.0;0.0
residential2;15;0;109;161.826;0.0;0.0;0.0
residential2;15;0;110;155.753;0.0;0.0;0.0
residential2;15;0;111;139.991;0.0;0.0;0.0
residential2;15;0;112;152.082;0.0;0.0;0.0
residential2;15;0;113;145.244;0.0;0.0;0.0
residential2;15;0;114;157.199;0.0;0.0;0.0
residential2;15;0;115;228.832;0.0;0.0;0.0
residential2;15;0;116;241.484;0.0;0.0;0.0
residential2;15;0;117;232.824;0.0;0.0;0.0
residential2;15;0;118;162.691;0.0;0.0;0.0
residential2;15;0;119;164.904;0.0;0.0;0.0
residential2;15;0;120;7.503;0.0;0.0;0.0
residential2;15;0;121;71.738;0.0;0.0;0.0
residential2;15;0;122;148.417;0.0;0.0;0.0
residential2;15;0;123;149.647;0.0;0.0;0.0
residential2;15;0;124;149.135;0.0;0.0;0.0
residential2;15;0;125;157.433;0.0;0.0;0.0
residential2;15;0;126;175.401;0.0;0.0;0.0
residential2;15;0;127;202.146;0.0;0.0;0.0
residential2;15;0;128;188.897;0.0;0.0;0.0
residential2;15;0;129;180.947;0.0;0.0;0.0
residential2;15;0;130;165.555;0.0;0.0;0.0
residential2;15;0;131;170.045;0.0;0.0;0.0
residential2;15;0;132;155.417;0.0;0.0;0.0
residential2;15;0;133;144.64;0.0;0.0;0.0
residential2;15;0;134;202.361;0.0;0.0;0.0
residential2;15;0;135;206.497;0.0;0.0;0.0
residential2;15;0;136;198.213;0.0;0.0;0.0
residential2;15;0;137;62.195;0.0;0.0;0.0
residential2;15;0;138;88.633;0.0;0.0;0.0
residential2;15;0;139;196.344;0.0;0.0;0.0
residential2;15;0;140;236.384;0.0;0.0;0.0
residential2;15;0;141;248.902;0.0;0.0;0.0
residential2;15;0;142;255.719;0.0;0.0;0.0
residential2;15;0;143;107.335;0.0;0.0;0.0
residential2;15;0;144;7.598;0.0;0.0;0.0
residential2;15;0;145;157.852;0.0;0.0;0.0
residential2;15;0;146;157.607;0.0;0.0;0.0
residential2;15;0;147;159.871;0.0;0.0;0.0
residential2;15;0;148;162.924;0.0;0.0;0.0
residential2;15;0;149;168.817;0.0;0.0;0.0
residential2;15;0;150;181.338;0.0;0.0;0.0
residential2;15;0;151;203.496;0.0;0.0;0.0
residential2;15;0;152;202.667;0.0;0.0;0.0
residential2;15;0;153;191.61;0.0;1.831;0.0
residential2;15;0;154;148.297;0.0;32.613;0.0
residential2;15;0;155;169.464;0.0;0.0;0.0
residential2;15;0;156;133.633;0.0;30.442;0.0
residential2;15;0;157;140.681;0.0;0.0;0.0
residential2;15;0;158;132.874;0.0;0.0;0.0
residential2;15;0;159;137.889;0.0;0.0;0.0
residential2;15;0;160;210.2;0.0;0.0;0.0
residential2;15;0;161;52.365;0.0;0.0;0.0
residential2;15;0;162;220.195;0.0;0.0;0.0
residential2;15;0;163;198.179;0.0;0.0;0.0
residential2;15;0;164;235.675;0.0;0.0;0.0
residential2;15;0;165;82.97;0.0;0.0;0.0
residential2;15;0;166;239.462;0.0;0.0;0.0
residential2;15;0;167;38.0;0.0;0.0;0.0
residential2;15;1;0;7.529;0.0;0.0;0.0
residential2;15;1;1;12.166;0.0;0.0;0.0
residential2;15;1;2;9.759;0.0;0.0;0.0
residential2;15;1;3;12.531;0.0;0.0;0.0
residential2;15;1;4;11.731;0.0;0.0;0.0
residential2;15;1;5;11.157;0.0;0.0;0.0
residential2;15;1;6;17.907;0.0;0.0;0.0
residential2;15;1;7;21.318;0.0;14.251;0.0
residential2;15;1;8;0.0;0.0;43.38;0.0
residential2;15;1;9;0.0;0.0;47.579;0.0
residential2;15;1;10;0.0;0.0;56.187;0.0
residential2;15;1;11;0.0;0.0;39.313;0.0
residential2;15;1;12;0.0;0.0;43.482;0.0
residential2;15;1;13;0.0;0.0;47.751;0.0
residential2;15;1;14;0.0;0.0;41.271;0.0
residential2;15;1;15;0.0;0.0;39.599;0.0
residential2;15;1;16;0.0;0.0;46.361;0.0
residential2;15;1;17;0.0;0.0;49.787;0.0
residential2;15;1;18;87.828;0.0;0.0;0.0
