Support_Year;Cluster;Timestep;to_network_kW;from_network_kW;to_main_grid_kW;from_main_grid_kW;to_grid_kW;from_grid_kW
0;2;85;7.314;0.0;0.0;0.0;7.314;0.0
0;2;86;11.601;0.0;0.0;0.0;11.601;0.0
0;2;87;4.336;0.0;0.0;0.0;4.336;0.0
0;2;88;0.0;1.67;0.0;0.0;0.0;1.67
0;2;89;0.0;3.899;0.0;0.0;0.0;3.899
0;2;90;0.0;4.842;0.0;0.0;0.0;4.842
0;2;91;0.0;5.288;0.0;0.0;0.0;5.288
0;2;92;8.183;0.0;0.0;13.672;8.183;13.672
0;2;93;5.64;0.0;0.0;11.922;5.64;11.922
0;2;94;3.215;0.0;0.0;10.167;3.215;10.167
0;2;95;3.204;0.0;0.0;10.695;3.204;10.695
0;2;96;0.0;8.133;0.0;0.0;0.0;8.133
0;2;97;3.742;0.0;0.0;12.383;3.742;12.383
0;2;98;0.0;9.03;0.0;0.0;0.0;9.03
0;2;99;0.866;0.0;0.0;10.251;0.866;10.251
0;2;100;0.856;0.0;0.0;10.84;0.856;10.84
0;2;101;0.938;0.0;0.0;40.5;0.938;40.5
0;2;102;2.316;0.0;0.0;40.142;2.316;40.142
0;2;103;0.0;3.399;0.0;33.015;0.0;36.414
0;2;104;0.0;10.394;0.0;22.901;0.0;33.295
0;2;105;0.0;11.256;0.0;17.147;0.0;28.403
0;2;106;0.0;21.509;0.0;0.0;0.0;21.509
0;2;107;0.0;19.877;0.0;0.0;0.0;19.877
0;2;108;0.0;16.023;0.0;0.0;0.0;16.023
0;2;109;0.0;14.884;0.0;0.0;0.0;14.884
0;2;110;0.0;15.254;0.0;0.0;0.0;15.254
0;2;111;0.0;17.202;0.0;0.0;0.0;17.202
0;2;112;0.0;20.159;0.0;0.0;0.0;20.159
0;2;113;0.0;19.115;0.0;0.0;0.0;19.115
0;2;114;0.0;1.386;0.0;0.0;0.0;1.386
0;2;115;0.0;1.248;0.0;0.0;0.0;1.248
