Support_Year;Cluster;Timestep;Power_Demand_kW;HP;EB;from_grid;from_main_grid;from_network
0;3;43;68.016;185.769;38.655;292.441;292.441;0
0;3;44;72.645;184.465;36.824;293.933;293.933;0
0;3;45;56.383;183.161;37.739;277.282;277.282;0
0;3;46;62.256;180.22;0;242.476;242.476;0
0;3;47;29.609;177.903;0;207.512;207.512;0
0;3;48;7.592;144.042;0;151.633;151.633;0
0;3;49;9.373;136.494;0;145.867;145.867;0
0;3;50;11.162;131.08;0;142.242;142.242;0
0;3;51;11.337;127.293;0;138.631;138.631;0
0;3;52;11.935;126.695;0;138.63;138.63;0
0;3;53;10.746;127.323;0;138.069;138.069;0
0;3;54;15.579;126.515;0;142.094;142.094;0
0;3;55;36.311;156.338;0;192.648;192.648;0
0;3;56;61.286;157.005;0;218.291;218.291;0
0;3;57;36.367;135.228;0;171.594;171.594;0
0;3;58;40.598;137.6;0;178.197;178.197;0
0;3;59;38.029;133.719;0;171.748;171.748;0
0;3;60;33.088;126.314;0;159.402;159.402;0
0;3;61;44.055;116.982;0;161.037;0;161.037
0;3;62;34.741;111.042;0;145.782;145.782;0
0;3;63;37.042;119.426;0;156.469;156.469;0
0;3;64;56.147;115.067;0;171.214;171.214;0
0;3;65;53.098;164.095;0;217.193;217.193;0
0;3;66;63.775;165.391;0;229.167;229.167;0
0;3;67;59.221;167.554;0;226.775;226.775;0
0;3;68;60.661;143.644;0;204.305;204.305;0
0;3;69;79.863;0;0;79.863;79.863;0
0;3;70;56.541;73.238;0;129.779;129.779;0
0;3;71;44.756;128.508;0;173.264;173.264;0
0;3;72;9.427;132.84;0;142.267;142.267;0
0;3;73;15.975;133.643;0;149.618;149.618;0
0;3;74;10.133;136.731;0;146.864;146.864;0
0;3;75;14.928;141.455;0;156.383;156.383;0
0;3;76;12.168;140.403;0;152.571;152.571;0
0;3;77;13.194;142.068;0;155.263;155.263;0
0;3;78;16.027;171.882;0;187.909;187.909;0
0;3;79;22.548;149.424;0;171.972;171.972;0
0;3;80;23.957;174.048;0;198.005;198.005;0
0;3;81;37.989;151.736;0;189.725;189.725;0
0;3;82;54.446;151.828;0;206.274;206.274;0
0;3;83;46.28;151.627;0;197.908;197.908;0
0;3;84;50.138;143.861;0;193.999;193.999;0
0;3;85;46.23;171.016;0;217.246;217.246;0
0;3;86;41.449;159.785;0;201.234;53.379;147.855
0;3;87;35.946;174.048;0;209.994;205.955;4.039
0;3;88;42.154;176.216;0;218.37;218.37;0
0;3;89;60.9;176.649;0;237.55;237.55;0
0;3;90;52.329;178.818;0;231.148;231.148;0
0;3;91;65.574;182.292;0;247.866;247.866;0
0;3;92;63.903;154.319;0;218.221;218.221;0
0;3;93;61.103;185.334;0;246.437;246.437;0
0;3;94;53.334;187.074;0;240.409;240.409;0
0;3;95;42.886;187.509;0;230.395;230.395;0
0;3;96;9.606;188.38;0;197.986;197.986;0
0;3;97;15.711;190.121;0;205.832;205.832;0
0;3;98;11.5;190.557;0;202.057;202.057;0
0;3;99;12.656;191.864;0;204.52;204.52;0
0;3;100;11.85;190.121;0;201.971;201.971;0
0;3;101;10.246;187.509;80.179;277.934;277.934;0
0;3;102;10.837;185.769;154.691;351.297;351.297;0
0;3;103;30.825;184.9;150.826;366.55;366.55;0
0;3;104;48.789;181.858;84.276;314.922;314.922;0
0;3;105;54.755;180.555;70.76;306.07;306.07;0
0;3;106;65.127;184.9;79.413;329.439;329.439;0
0;3;107;53.306;185.769;76.273;315.348;315.348;0
0;3;108;55.034;187.509;92.751;335.294;335.294;0
0;3;109;49.094;185.769;55.022;289.885;289.885;0
0;3;110;50.642;184.9;50.141;285.682;285.682;0
0;3;111;52.908;183.596;42.892;279.395;279.395;0
0;3;112;67.914;182.726;25.022;275.663;275.663;0
0;3;113;66.175;182.292;23.193;271.66;271.66;0
0;3;114;74.718;182.292;64.416;321.427;321.427;0
0;3;115;72.281;181.858;51.171;305.31;305.31;0
0;3;116;56.428;180.555;56.224;293.206;293.206;0
0;3;117;72.386;180.555;54.265;307.206;307.206;0
0;3;118;55.032;180.121;9.592;244.744;244.744;0
0;3;119;38.818;180.989;14.218;234.026;234.026;0
0;3;120;7.797;180.989;26.534;215.32;215.32;0
0;3;121;15.431;181.858;29.008;226.297;226.297;0
0;3;122;12.136;184.465;40.635;237.235;237.235;0
0;3;123;10.901;187.509;56.96;255.37;255.37;0
0;3;124;10.221;190.992;73.768;274.981;274.981;0
0;3;125;9.908;193.607;89.135;292.65;292.65;0
0;3;126;19.36;193.171;143.021;355.552;355.552;0
0;3;127;50.993;193.607;146.289;390.889;390.889;0
0;3;128;49.31;192.299;95.91;337.519;337.519;0
0;3;129;54.176;190.121;81.701;325.998;325.998;0
0;3;130;52.342;185.769;64.85;302.961;302.961;0
0;3;131;52.162;184.9;60.724;297.785;297.785;0
0;3;132;39.571;184.03;57.32;280.921;280.921;0
0;3;133;33.374;181.858;13.31;228.542;228.542;0
0;3;134;53.047;182.292;9.566;244.905;244.905;0
0;3;135;45.616;183.161;16.071;244.848;244.848;0
0;3;136;58.246;182.292;6.798;247.336;247.336;0
0;3;137;67.042;184.9;12.778;264.719;264.719;0
0;3;138;71.41;185.769;54.317;311.496;311.496;0
0;3;139;84.527;187.074;60.014;331.616;331.616;0
0;3;140;65.016;189.25;88.582;342.848;342.848;0
0;3;141;72.349;190.557;84.602;347.507;347.507;0
0;3;142;71.248;191.864;47.281;310.392;310.392;0
0;3;143;45.913;192.735;63.157;301.805;301.805;0
0;3;144;7.571;190.121;73.334;271.026;271.026;0
0;3;145;11.523;192.299;84.674;288.497;288.497;0
0;3;146;10.216;191.428;86.208;287.852;287.852;0
0;3;147;11.08;193.607;98.274;302.961;302.961;0
0;3;148;10.368;192.735;101.767;304.87;304.87;0
0;3;149;12.995;193.171;106.991;313.157;313.157;0
0;3;150;19.367;191.864;156.498;367.729;367.729;0
0;3;151;36.418;190.121;145.462;372.001;372.001;0
0;3;152;57.261;188.38;85.169;330.81;330.81;0
0;3;153;37.604;181.423;59.554;278.581;278.581;0
0;3;154;36.675;178.384;31.052;246.111;246.111;0
0;3;155;38.001;173.615;0;211.616;211.616;0
0;3;156;35.608;172.315;0;207.923;207.923;0
0;3;157;44.595;171.016;0;215.61;215.61;0
0;3;158;46.677;173.181;0;219.858;219.858;0
0;3;159;49.593;172.315;0;221.908;221.908;0
0;3;160;50.3;171.449;0;221.749;221.749;0
0;3;161;72.999;171.016;0;244.015;244.015;0
0;3;162;65.064;171.016;0;236.08;236.08;0
0;3;163;77.706;171.016;0;248.722;248.722;0
0;3;164;56.71;169.284;0;225.994;225.994;0
0;3;165;67.467;169.717;0;237.185;237.185;0
0;3;166;66.572;170.15;0;236.722;236.722;0
0;3;167;52.827;171.882;0;224.709;224.709;0
5;0;0;7.517;148.248;0;155.765;155.765;0
5;0;1;11.379;177.083;0;188.462;188.462;0
5;0;2;9.868;0;0;9.868;9.868;0
5;0;3;11.078;92.315;0;103.393;103.393;0
5;0;4;9.938;153.219;0;163.156;163.156;0
5;0;5;11.585;153.809;0;165.394;165.394;0
5;0;6;14.102;168.156;0;182.258;182.258;0
5;0;7;40.204;163.951;0;204.156;204.156;0
5;0;8;47.539;135.04;0;182.579;182.579;0
5;0;9;54.194;117.169;0;171.364;171.364;0
5;0;10;42.962;100.756;0;143.718;0;143.718
5;0;11;45.184;89.071;0;134.255;66.699;67.556
5;0;12;40.766;87.999;0;128.766;46.648;82.118
5;0;13;41.214;75.377;0;116.591;116.591;0
5;0;14;51.127;147.278;0;198.405;198.405;0
5;0;15;44.797;79.485;0;124.282;66.055;58.227
5;0;16;36.948;152.876;0;189.824;189.824;0
5;0;17;56.5;0;0;56.5;56.5;0
5;0;18;61.23;156.755;0;217.985;217.985;0
5;0;19;65.85;27.298;0;93.148;93.148;0
5;0;20;74.226;159.344;0;233.57;233.57;0
5;0;21;67.551;100.238;0;167.789;167.789;0
5;0;22;58.444;109.04;0;167.484;167.484;0
5;0;23;36.401;0;0;36.401;36.401;0
5;0;24;10.609;50.903;0;61.511;61.511;0
5;0;25;16.714;132.822;0;149.536;149.536;0
5;0;26;10.663;139.878;0;150.541;150.541;0
5;0;27;13.393;145.667;0;159.06;159.06;0
5;0;28;11.987;148.932;0;160.919;160.919;0
5;0;29;12.536;182.292;0;194.828;194.828;0
5;0;30;14.913;150.069;0;164.982;164.982;0
5;0;31;39.081;180.683;0;219.764;219.764;0
5;0;32;52.147;163.289;0;215.437;215.437;0
5;0;33;41.641;159.307;0;200.948;112.602;88.346
5;0;34;41.026;150.684;0;191.711;191.711;0
5;0;35;42.819;143.436;0;186.255;186.255;0
5;0;36;36.35;176.649;0;212.999;62.218;150.782
5;0;37;36.258;100.811;0;137.069;137.069;0
5;0;38;40.791;132.388;0;173.179;0;173.179
5;0;39;39.624;130.107;0;169.731;0;169.731
5;0;40;49.319;120.888;0;170.207;170.207;0
5;0;41;69.363;118.64;0;188.002;188.002;0
5;0;42;68.634;128.701;0;197.335;197.335;0
5;0;43;62.441;132.172;0;194.613;194.613;0
5;0;44;69.565;135.094;0;204.659;204.659;0
5;0;45;64.971;137.847;0;202.818;202.818;0
5;0;46;57.751;126.509;0;184.26;184.26;0
5;0;47;43.727;130.307;0;174.034;174.034;0
5;0;48;7.468;112.078;0;119.546;119.546;0
5;0;49;16.295;110.631;0;126.925;126.925;0
5;0;50;10.864;112.472;0;123.337;123.337;0
5;0;51;11.124;115.939;0;127.063;127.063;0
5;0;52;10.315;116.676;0;126.991;126.991;0
5;0;53;10.344;119.111;0;129.455;129.455;0
5;0;54;15.445;118.387;0;133.831;133.831;0
5;0;55;37.393;145.42;0;182.813;182.813;0
5;0;56;56.98;148.358;0;205.338;205.338;0
5;0;57;40.807;117.651;0;158.458;154.651;3.808
5;0;58;34.227;109.046;0;143.272;13.118;130.154
5;0;59;41.779;94.438;0;136.218;0;136.218
5;0;60;34.197;83.479;0;117.676;110.38;7.296
5;0;61;33.038;76.937;0;109.975;109.975;0
5;0;62;31.473;74.612;0;106.084;106.084;0
5;0;63;34.865;74.572;0;109.436;0;109.436
5;0;64;43.574;65.623;0;109.197;0;109.197
5;0;65;53.732;50.196;0;103.928;103.928;0
5;0;66;71.304;48.378;0;119.682;119.682;0
5;0;67;68.38;150.722;0;219.102;219.102;0
5;0;68;58.499;30.124;0;88.623;88.623;0
5;0;69;58.384;0;0;58.384;58.384;0
5;0;70;54.71;70.026;0;124.736;124.736;0
5;0;71;44.604;65.164;0;109.768;109.768;0
5;0;72;9.464;146.729;0;156.193;156.193;0
5;0;73;17.397;0;0;17.397;17.397;0
5;0;74;10.088;79.521;0;89.608;89.608;0
5;0;75;13.156;80.665;0;93.822;93.822;0
5;0;76;9.67;79.883;0;89.553;89.553;0
5;0;77;10.998;80.988;0;91.986;91.986;0
5;0;78;13.687;81.416;0;95.103;95.103;0
5;0;79;19.268;108;0;127.267;127.267;0
5;0;80;31.519;106.398;0;137.917;137.917;0
5;0;81;40.9;79.585;0;120.485;120.485;0
5;0;82;40.048;75.317;0;115.364;115.364;0
5;0;83;31.018;70.741;0;101.759;101.759;0
5;0;84;45.193;65.391;0;110.584;110.584;0
5;0;85;46.381;61.274;0;107.655;107.655;0
5;0;86;44.329;59.298;0;103.627;103.627;0
5;0;87;38.333;66.941;0;105.274;105.274;0
5;0;88;35.432;148.139;0;183.571;183.571;0
5;0;89;52.118;135.004;0;187.122;187.122;0
5;0;90;44.815;0;0;44.815;44.815;0
5;0;91;57.549;146.066;0;203.615;203.615;0
5;0;92;58.98;12.21;0;71.191;71.191;0
5;0;93;57.961;164.527;0;222.488;222.488;0
5;0;94;50.693;0;0;50.693;50.693;0
5;0;95;42.858;169.284;0;212.142;212.142;0
5;0;96;8.906;163.887;0;172.793;172.793;0
5;0;97;12.682;144.444;0;157.126;157.126;0
5;0;98;10.196;152.805;0;163.001;163.001;0
5;0;99;12.277;0;0;12.277;12.277;0
5;0;100;10.38;121.599;0;131.979;131.979;0
5;0;101;10.48;169.45;0;179.931;179.931;0
5;0;102;14.922;182.726;0;197.649;197.649;0
5;0;103;31.963;181.858;0;213.821;213.821;0
5;0;104;44.178;165.663;0;209.841;209.841;0
5;0;105;54.345;160.737;0;215.082;215.082;0
5;0;106;36.643;149.878;0;186.521;186.521;0
5;0;107;55.274;138.599;0;193.872;193.872;0
5;0;108;44.311;141.879;0;186.191;186.191;0
5;0;109;51.547;131.592;0;183.14;183.14;0
5;0;110;51.054;124.934;0;175.988;175.988;0
5;0;111;37.317;122.517;0;159.834;159.834;0
5;0;112;56.809;113.686;0;170.495;170.495;0
5;0;113;55.669;106.887;0;162.556;162.556;0
5;0;114;57.854;163.137;0;220.991;220.991;0
5;0;115;73.154;171.016;0;244.17;244.17;0
5;0;116;70.035;171.449;0;241.484;241.484;0
5;0;117;60.076;172.748;0;232.824;232.824;0
5;0;118;54.319;128.933;0;183.252;183.252;0
5;0;119;49.111;137.782;0;186.893;186.893;0
5;0;120;7.503;0;0;7.503;7.503;0
5;0;121;14.812;107.162;0;121.974;121.974;0
5;0;122;9.114;166.225;0;175.34;175.34;0
5;0;123;10.877;165.59;0;176.467;176.467;0
5;0;124;10.342;165.618;0;175.96;175.96;0
5;0;125;13.941;179.175;0;193.116;193.116;0
5;0;126;16.188;184.9;0;201.087;201.087;0
5;0;127;45.666;184.03;0;229.696;229.696;0
5;0;128;45.98;170.538;0;216.517;216.517;0
5;0;129;37.821;170.788;0;208.609;208.609;0
5;0;130;31.813;159.59;0;191.403;152.916;38.488
5;0;131;49.643;143.672;0;193.315;193.315;0
5;0;132;37.509;140.696;0;178.205;178.205;0
5;0;133;41.355;123.247;0;164.602;164.602;0
5;0;134;34.807;167.554;0;202.361;202.361;0
5;0;135;37.213;169.284;0;206.497;174.497;32
5;0;136;50.533;171.016;0;221.549;221.549;0
5;0;137;62.195;0;0;62.195;62.195;0
5;0;138;68.357;135.951;0;204.309;204.309;0
5;0;139;69.376;175.348;0;244.724;244.724;0
5;0;140;61.469;174.915;0;236.384;236.384;0
5;0;141;72.686;176.216;0;248.902;248.902;0
5;0;142;79.503;176.216;0;255.718;255.718;0
5;0;143;45.156;113.919;0;159.075;159.075;0
5;0;144;7.598;0;0;7.598;7.598;0
5;0;145;15.043;170.41;0;185.453;185.453;0
5;0;146;10.458;177.595;0;188.054;188.054;0
5;0;147;10.727;189.25;0;199.977;199.977;0
5;0;148;9.742;190.121;0;199.863;199.863;0
5;0;149;12.564;190.557;0;203.121;203.121;0
5;0;150;13.707;187.944;0;201.652;201.652;0
5;0;151;37.354;186.639;0;223.993;223.993;0
5;0;152;54.22;177.136;0;231.356;231.356;0
5;0;153;46.15;175.757;0;221.907;221.907;0
5;0;154;37.958;170.58;0;208.538;208.538;0
5;0;155;36.354;158.836;0;195.19;11.143;184.048
5;0;156;38.293;150.091;0;188.385;188.385;0
5;0;157;31.552;130.219;0;161.772;161.772;0
5;0;158;33.154;118.992;0;152.146;152.146;0
5;0;159;45.021;110.817;0;155.838;155.838;0
5;0;160;43.944;166.256;0;210.201;210.201;0
5;0;161;48.848;65.313;0;114.161;114.161;0
5;0;162;52.209;167.986;0;220.195;220.195;0
5;0;163;54.607;171.449;0;226.056;226.056;0
5;0;164;62.927;172.748;0;235.675;235.675;0
5;0;165;55.353;84.41;0;139.763;139.763;0
5;0;166;61.078;178.384;0;239.463;239.463;0
5;0;167;38;75.053;0;113.053;113.053;0
5;1;0;7.529;0;0;7.529;7.529;0
5;1;1;12.166;0;0;12.166;12.166;0
5;1;2;9.759;0;0;9.759;9.759;0
5;1;3;12.531;0;0;12.531;12.531;0
5;1;4;11.731;0;0;11.731;11.731;0
5;1;5;11.157;0;0;11.157;11.157;0
5;1;6;17.907;0;0;17.907;17.907;0
5;1;7;35.569;0;0;35.569;0;35.569
5;1;8;43.38;0;0;43.38;0;43.38
5;1;9;47.579;0;0;47.579;0;47.579
5;1;10;56.187;0;0;56.187;0;56.187
5;1;11;39.313;0;0;39.313;0;39.313
5;1;12;43.482;0;0;43.482;0;43.482
5;1;13;47.751;0;0;47.751;0;47.751
5;1;14;41.271;0;0;41.271;0;41.271
5;1;15;39.599;33.064;0;72.663;0;72.663
5;1;16;43.974;0;0;43.974;0;43.974
5;1;17;47.748;0;0;47.748;0;47.748
5;1;18;65.792;0;0;65.792;25.151;40.641
5;1;19;68.97;0;0;68.97;68.97;0
5;1;20;69.913;0;0;69.913;69.913;0
5;1;21;65.959;0;0;65.959;65.959;0
5;1;22;63.839;0;0;63.839;63.839;0
5;1;23;48.306;0;0;48.306;48.306;0
5;1;24;7.535;0;0;7.535;7.535;0
5;1;25;8.984;0;0;8.984;8.984;0
5;1;26;10.941;0;0;10.941;10.941;0
5;1;27;9.861;0;0;9.861;9.861;0
5;1;28;10.643;0;0;10.643;10.643;0
5;1;29;10.714;0;0;10.714;10.714;0
5;1;30;15.305;0;0;15.305;15.305;0
5;1;31;38.537;0;0;38.537;0;38.537
5;1;32;41.644;0;0;41.644;0;41.644
5;1;33;39.474;2.834;0;42.308;0;42.308
5;1;34;36.96;3.525;0;40.484;0;40.484
5;1;35;36.808;2.651;0;39.459;0;39.459
5;1;36;31.519;4.429;0;35.947;0;35.947
5;1;37;36.281;2.161;0;38.442;0;38.442
5;1;38;33.667;2.263;0;35.931;0;35.931
5;1;39;36.354;66.891;0;103.245;0;103.245
5;1;40;48.577;0;0;48.577;0;48.577
5;1;41;47.922;0;0;47.922;0;47.922
5;1;42;43.446;0;0;43.446;0;43.446
5;1;43;73.201;0;0;73.201;73.201;0
5;1;44;65.368;0;0;65.368;65.368;0
5;1;45;74.74;0;0;74.74;74.74;0
5;1;46;79.871;0;0;79.871;79.871;0
5;1;47;36.799;0;0;36.799;36.799;0
5;1;48;7.558;0;0;7.558;7.558;0
5;1;49;11.075;0;0;11.075;11.075;0
5;1;50;11.445;0;0;11.445;11.445;0
5;1;51;11.457;0;0;11.457;11.457;0
5;1;52;9.816;0;0;9.816;9.816;0
5;1;53;10.751;0;0;10.751;10.751;0
5;1;54;11.091;0;0;11.091;11.091;0
5;1;55;32.752;0;0;32.752;24.268;8.484
5;1;56;41.68;0;0;41.68;0;41.68
5;1;57;38.964;0;0;38.964;0;38.964
5;1;58;42.778;3.076;0;45.854;0;45.854
5;1;59;45.936;2.608;0;48.543;0;48.543
5;1;60;41.182;2.239;0;43.42;0;43.42
5;1;61;33.592;2.515;0;36.107;0;36.107
5;1;62;37.032;70.401;0;107.433;0;107.433
5;1;63;33.717;0;0;33.717;0;33.717
5;1;64;33.06;0;0;33.06;0;33.06
5;1;65;37.919;0;0;37.919;0;37.919
5;1;66;50.193;0;0;50.193;1.759;48.434
5;1;67;60.729;0;0;60.729;60.729;0
5;1;68;79.498;0;0;79.498;79.498;0
5;1;69;71.926;0;0;71.926;71.926;0
5;1;70;54.205;0;0;54.205;54.205;0
5;1;71;47.046;0;0;47.046;47.046;0
5;1;72;7.482;0;0;7.482;7.482;0
5;1;73;11.424;0;0;11.424;11.424;0
5;1;74;10.566;0;0;10.566;10.566;0
5;1;75;10.401;0;0;10.401;10.401;0
5;1;76;11.218;0;0;11.218;11.218;0
5;1;77;14.061;0;0;14.061;14.061;0
5;1;78;14.356;0;0;14.356;14.356;0
5;1;79;16.242;0;0;16.242;0;16.242
5;1;80;36.68;0;0;36.68;0;36.68
5;1;81;48.949;2.942;0;51.891;0;51.891
5;1;82;45.865;3.166;0;49.031;0;49.031
5;1;83;40.961;3.225;0;44.187;0;44.187
5;1;84;39.011;2.697;0;41.708;0;41.708
5;1;85;32.537;2.576;0;35.113;0;35.113
5;1;86;41.052;2.764;0;43.816;0;43.816
5;1;87;30.699;61.642;0;92.341;0;92.341
5;1;88;39.183;0;0;39.183;0;39.183
5;1;89;45.756;0;0;45.756;0;45.756
5;1;90;38.544;0;0;38.544;0;38.544
5;1;91;58.075;0;0;58.075;58.075;0
5;1;92;60.634;0;0;60.634;60.634;0
5;1;93;48.063;0;0;48.063;48.063;0
5;1;94;52.452;0;0;52.452;52.452;0
5;1;95;40.887;0;0;40.887;40.887;0
5;1;96;7.412;0;0;7.412;7.412;0
5;1;97;11.068;0;0;11.068;11.068;0
5;1;98;10.624;0;0;10.624;10.624;0
5;1;99;10.421;0;0;10.421;10.421;0
5;1;100;9.254;0;0;9.254;9.254;0
5;1;101;11.839;0;0;11.839;11.839;0
5;1;102;15.644;0;0;15.644;15.644;0
5;1;103;22.949;0;0;22.949;0;22.949
5;1;104;30.946;0;0;30.946;0;30.946
5;1;105;48.452;0;0;48.452;0;48.452
5;1;106;44.974;3.781;0;48.754;0;48.754
5;1;107;48.871;3.075;0;51.946;0;51.946
5;1;108;47.389;5.294;0;52.683;0;52.683
5;1;109;46.117;66.456;0;112.573;0;112.573
5;1;110;53.292;0;0;53.292;0;53.292
5;1;111;47.278;0;0;47.278;0;47.278
5;1;112;44.574;0;0;44.574;0;44.574
5;1;113;49.378;0;0;49.378;0;49.378
5;1;114;46.632;0;0;46.632;0;46.632
5;1;115;60.103;0;0;60.103;60.103;0
5;1;116;61.515;0;0;61.515;61.515;0
5;1;117;55.863;0;0;55.863;55.863;0
5;1;118;63.102;0;0;63.102;63.102;0
5;1;119;41.108;0;0;41.108;41.108;0
5;1;120;7.619;0;0;7.619;7.619;0
5;1;121;11.147;0;0;11.147;11.147;0
5;1;122;9.85;0;0;9.85;9.85;0
5;1;123;11.929;0;0;11.929;11.929;0
5;1;124;10.074;0;0;10.074;10.074;0
5;1;125;13.56;0;0;13.56;13.56;0
5;1;126;12.101;0;0;12.101;12.101;0
5;1;127;43.804;0;0;43.804;33.686;10.118
5;1;128;41.745;0;0;41.745;0;41.745
5;1;129;38.227;3.512;0;41.74;0;41.74
5;1;130;40.391;2.974;0;43.365;0;43.365
5;1;131;32.969;2.847;0;35.816;0;35.816
5;1;132;40.138;4.847;0;44.985;0;44.985
5;1;133;32.802;2.423;0;35.225;0;35.225
5;1;134;36.674;2.444;0;39.119;0;39.119
5;1;135;31.244;57.564;0;88.808;0;88.808
5;1;136;40.104;0;0;40.104;0;40.104
5;1;137;47.954;0;0;47.954;0;47.954
5;1;138;47.493;0;0;47.493;0;47.493
5;1;139;74.199;0;0;74.199;74.199;0
5;1;140;71.958;0;0;71.958;71.958;0
5;1;141;78.264;0;0;78.264;78.264;0
5;1;142;57.149;0;0;57.149;57.149;0
5;1;143;58.087;0;0;58.087;58.087;0
5;1;144;7.461;0;0;7.461;7.461;0
5;1;145;12.297;0;0;12.297;12.297;0
5;1;146;11.135;0;0;11.135;11.135;0
5;1;147;11.104;0;0;11.104;11.104;0
5;1;148;9.835;0;0;9.835;9.835;0
5;1;149;11.968;0;0;11.968;11.968;0
5;1;150;14.53;0;0;14.53;14.53;0
5;1;151;37.994;0;0;37.994;1.006;36.988
5;1;152;41.161;0;0;41.161;0;41.161
5;1;153;45.568;2.66;0;48.229;0;48.229
5;1;154;34.422;3.532;0;37.954;0;37.954
5;1;155;38.567;3.074;0;41.641;0;41.641
5;1;156;41.546;4.546;0;46.092;0;46.092
5;1;157;46.091;2.191;0;48.282;0;48.282
5;1;158;38.414;2.347;0;40.761;0;40.761
5;1;159;41.084;94.83;0;135.914;0;135.914
5;1;160;46.533;18.571;0;65.105;0;65.105
5;1;161;49.835;0;0;49.835;0;49.835
5;1;162;48.327;0;0;48.327;0;48.327
5;1;163;86.572;0;0;86.572;86.572;0
5;1;164;73.365;0;0;73.365;73.365;0
5;1;165;70.574;0;0;70.574;70.574;0
5;1;166;68.77;0;0;68.77;68.77;0
5;1;167;55.211;0;0;55.211;55.211;0
5;2;0;7.519;0;0;7.519;7.519;0
5;2;1;9.982;0;0;9.982;9.982;0
5;2;2;10.424;144.697;0;155.121;155.121;0
5;2;3;12.89;0;0;12.89;12.89;0
5;2;4;10.823;40.535;0;51.358;51.358;0
5;2;5;10.611;148.999;0;159.611;159.611;0
5;2;6;19.58;0;0;19.58;19.58;0
5;2;7;32.858;46.182;0;79.04;79.04;0
5;2;8;60.949;0;0;60.949;60.949;0
5;2;9;47.286;68.367;0;115.653;115.653;0
5;2;10;37.608;103.718;0;141.326;0;141.326
5;2;11;41.944;11.923;0;53.867;0;53.867
5;2;12;39.4;95.023;0;134.423;0;134.423
5;2;13;38.501;0;0;38.501;9.784;28.717
5;2;14;50.637;0.134;0;50.771;50.771;0
5;2;15;39.083;61.546;0;100.629;100.629;0
5;2;16;51.296;139.54;0;190.836;190.836;0
5;2;17;64.008;25.361;0;89.369;89.369;0
5;2;18;56.416;0;0;56.416;56.416;0
5;2;19;68.848;92.809;0;161.657;161.657;0
5;2;20;65.515;54.856;0;120.37;120.37;0
5;2;21;61.892;0;0;61.892;61.892;0
5;2;22;63.644;118.053;0;181.698;181.698;0
5;2;23;37.898;66.951;0;104.849;104.849;0
5;2;24;7.566;0;0;7.566;7.566;0
5;2;25;11.725;0;0;11.725;11.725;0
5;2;26;10.588;164.095;0;174.683;174.683;0
5;2;27;10.748;0;0;10.748;10.748;0
5;2;28;11.364;165.824;0;177.188;177.188;0
5;2;29;11.632;34.58;0;46.212;46.212;0
5;2;30;16.663;117.753;0;134.416;134.416;0
5;2;31;39.564;119.596;0;159.159;159.159;0
5;2;32;58.328;112.444;0;170.772;170.772;0
5;2;33;40.645;106.443;0;147.088;147.088;0
5;2;34;37.968;118.671;0;156.639;0;156.639
5;2;35;40.843;49.877;0;90.72;0;90.72
5;2;36;37.158;60.872;0;98.03;0;98.03
5;2;37;40.44;41.046;0;81.487;0;81.487
5;2;38;40.684;70.27;0;110.954;0;110.954
5;2;39;32.579;129.672;0;162.251;0;162.251
5;2;40;56.954;18.337;0;75.29;49.1;26.19
5;2;41;56.257;21.561;0;77.818;77.818;0
5;2;42;66.623;31.938;0;98.561;98.561;0
5;2;43;61.901;36.542;0;98.443;98.443;0
5;2;44;62.35;43.236;0;105.586;105.586;0
5;2;45;60.656;46.602;0;107.259;107.259;0
5;2;46;56.144;0;0;56.144;56.144;0
5;2;47;43.666;5.025;0;48.69;48.69;0
5;2;48;7.554;0;0;7.554;7.554;0
5;2;49;9.184;0;0;9.184;9.184;0
5;2;50;10.964;42.814;0;53.778;53.778;0
5;2;51;9.772;45.476;0;55.247;55.247;0
5;2;52;9.839;46.167;0;56.006;56.006;0
5;2;53;10.138;47.912;0;58.049;58.049;0
5;2;54;12.707;44.616;0;57.323;57.323;0
5;2;55;35.428;58.317;0;93.745;93.745;0
5;2;56;51.629;58.876;0;110.505;110.505;0
5;2;57;43.464;40.053;0;83.516;83.516;0
5;2;58;42.555;36.714;0;79.269;79.269;0
5;2;59;37.049;32.157;0;69.206;69.206;0
5;2;60;35.203;26.947;0;62.15;62.15;0
5;2;61;27.061;23.362;0;50.423;50.423;0
5;2;62;39.115;18.618;0;57.733;57.733;0
5;2;63;29.413;22.84;0;52.253;52.253;0
5;2;64;37.13;45.168;0;82.298;82.298;0
5;2;65;63.015;131.816;0;194.83;194.83;0
5;2;66;64.171;0;0;64.171;64.171;0
5;2;67;59.359;28.629;0;87.989;87.989;0
5;2;68;85.975;0;0;85.975;85.975;0
5;2;69;69.631;0;0;69.631;69.631;0
5;2;70;62.278;0;0;62.278;62.278;0
5;2;71;33.443;0;0;33.443;33.443;0
5;2;72;10.713;0;0;10.713;10.713;0
5;2;73;15.746;36.499;0;52.245;52.245;0
5;2;74;11.636;38.632;0;50.268;50.268;0
5;2;75;14.711;39.921;0;54.631;54.631;0
5;2;76;12.011;41.42;0;53.431;53.431;0
5;2;77;10.766;43.249;0;54.015;54.015;0
5;2;78;11.641;44.605;0;56.246;56.246;0
5;2;79;20.945;66.065;0;87.01;87.01;0
5;2;80;35.49;66.9;0;102.39;102.39;0
5;2;81;44.722;48.077;0;92.8;92.8;0
