Support_Year;Cluster;Timestep;HP;EB;from_grid;from_main_grid;Power_Demand_kW
10;1;95;37.013;0.0;0.0;37.013;37.013
10;1;96;6.429;0.0;0.0;6.429;6.429
10;1;97;11.26;0.0;0.0;11.26;11.26
10;1;98;8.052;0.0;0.0;8.052;8.052
10;1;99;7.537;0.0;0.0;7.537;7.537
10;1;100;11.67;0.0;0.0;11.67;11.67
10;1;101;7.071;0.0;0.0;7.071;7.071
10;1;102;7.011;0.0;0.0;7.011;7.011
10;1;103;19.04;0.0;0.0;19.04;19.04
10;1;104;29.159;0.0;0.0;29.159;29.159
10;1;105;52.01;2.475;0.0;54.485;54.485
10;1;106;39.401;2.487;0.0;41.888;41.888
10;1;107;40.913;2.314;0.0;43.227;43.227
10;1;108;30.92;3.518;0.0;34.438;34.438
10;1;109;35.889;1.806;0.0;37.695;37.695
10;1;110;36.168;1.91;0.0;38.078;38.078
10;1;111;32.119;2.213;0.0;34.332;34.332
10;1;112;37.604;2.242;0.0;39.846;39.846
10;1;113;44.946;39.663;0.0;84.609;84.609
10;1;114;40.143;0.0;0.0;40.143;40.143
10;1;115;47.535;0.0;0.0;47.535;47.535
10;1;116;61.584;0.0;0.0;61.584;61.584
10;1;117;56.475;0.0;0.0;56.475;56.475
10;1;118;59.879;0.0;0.0;59.879;59.879
10;1;119;43.986;0.0;0.0;43.986;43.986
10;1;120;5.884;0.0;0.0;5.884;5.884
10;1;121;9.468;0.0;0.0;9.468;9.468
10;1;122;7.254;0.0;0.0;7.254;7.254
10;1;123;9.122;0.0;0.0;9.122;9.122
10;1;124;8.57;0.0;0.0;8.57;8.57
10;1;125;6.571;0.0;0.0;6.571;6.571
10;1;126;16.541;0.0;0.0;16.541;16.541
10;1;127;33.247;0.0;0.0;33.247;33.247
10;1;128;32.813;0.0;0.0;32.813;32.813
10;1;129;31.145;2.37;0.0;33.515;33.515
10;1;130;24.17;2.56;0.0;26.73;26.73
10;1;131;34.843;2.345;0.0;37.188;37.188
10;1;132;30.927;3.915;0.0;34.841;34.841
10;1;133;32.938;1.82;0.0;34.758;34.758
10;1;134;27.08;1.996;0.0;29.076;29.076
10;1;135;28.82;1.921;0.0;30.741;30.741
10;1;136;59.928;1.297;0.0;61.224;61.224
10;1;137;39.237;36.063;0.0;75.301;75.301
10;1;138;54.516;0.0;0.0;54.516;54.516
10;1;139;59.02;0.0;0.0;59.02;59.02
10;1;140;56.771;0.0;0.0;56.771;56.771
10;1;141;49.109;0.0;0.0;49.109;49.109
10;1;142;69.681;0.0;0.0;69.681;69.681
10;1;143;40.935;0.0;0.0;40.935;40.935
10;1;144;5.524;0.0;0.0;5.524;5.524
10;1;145;10.374;0.0;0.0;10.374;10.374
10;1;146;7.616;0.0;0.0;7.616;7.616
10;1;147;8.356;0.0;0.0;8.356;8.356
10;1;148;7.122;0.0;0.0;7.122;7.122
10;1;149;8.113;0.0;0.0;8.113;8.113
10;1;150;9.078;0.0;0.0;9.078;9.078
10;1;151;22.761;0.0;0.0;22.761;22.761
10;1;152;27.679;0.0;0.0;27.679;27.679
10;1;153;31.32;2.55;0.0;33.87;33.87
10;1;154;26.432;2.669;0.0;29.1;29.1
10;1;155;26.688;1.544;0.0;28.232;28.232
10;1;156;30.138;3.427;0.0;33.564;33.564
10;1;157;26.009;1.845;0.0;27.854;27.854
10;1;158;40.623;1.507;0.0;42.13;42.13
10;1;159;30.38;92.335;0.0;122.716;122.716
10;1;160;35.677;0.0;0.0;35.677;35.677
10;1;161;48.145;4.81;0.0;52.955;52.955
10;1;162;52.467;4.859;0.0;57.326;57.326
10;1;163;40.077;0.0;0.0;40.077;40.077
10;1;164;56.85;0.0;0.0;56.85;56.85
10;1;165;58.103;0.0;0.0;58.103;58.103
10;1;166;54.126;0.0;0.0;54.126;54.126
10;1;167;52.475;0.0;0.0;52.475;52.475
10;2;0;5.806;0.0;0.0;5.806;5.806
10;2;1;9.661;0.0;0.0;9.661;9.661
10;2;2;7.807;142.941;0.0;150.747;150.747
10;2;3;8.566;0.0;0.0;8.566;8.566
10;2;4;12.599;6.734;0.0;19.333;19.333
10;2;5;8.509;147.191;0.0;155.7;155.7
10;2;6;14.196;0.0;0.0;14.196;14.196
10;2;7;26.663;54.223;0.0;80.886;80.886
10;2;8;36.299;0.0;0.0;36.299;36.299
10;2;9;26.12;65.581;0.0;91.701;91.701
10;2;10;36.185;59.899;0.0;96.084;96.084
10;2;11;34.641;50.152;0.0;84.793;84.793
10;2;12;32.994;40.811;0.0;73.805;73.805
10;2;13;37.06;29.041;0.0;66.101;66.101
10;2;14;26.823;26.587;0.0;53.41;53.41
10;2;15;23.713;40.342;0.0;64.055;64.055
10;2;16;57.119;137.846;0.0;194.966;194.966
10;2;17;37.756;25.776;0.0;63.532;63.532
10;2;18;48.618;0.0;0.0;48.618;48.618
10;2;19;51.007;81.832;0.0;132.839;132.839
10;2;20;47.749;50.111;0.0;97.86;97.86
10;2;21;50.533;0.0;0.0;50.533;50.533
10;2;22;73.602;109.467;0.0;183.07;183.07
10;2;23;41.288;60.367;0.0;101.654;101.654
10;2;24;5.854;0.0;0.0;5.854;5.854
10;2;25;7.817;0.0;0.0;7.817;7.817
10;2;26;7.99;162.103;0.0;170.093;170.093
10;2;27;9.406;0.0;0.0;9.406;9.406
10;2;28;7.555;163.811;0.0;171.366;171.366
10;2;29;10.651;21.275;0.0;31.926;31.926
10;2;30;17.551;106.625;0.0;124.176;124.176
10;2;31;26.853;110.935;0.0;137.787;137.787
10;2;32;38.424;107.583;0.0;146.007;146.007
10;2;33;38.488;99.442;0.0;137.93;137.93
10;2;34;42.074;85.413;0.0;127.487;127.487
10;2;35;26.878;73.702;0.0;100.58;100.58
10;2;36;38.892;55.452;0.0;94.344;94.344
10;2;37;25.016;41.34;0.0;66.356;66.356
10;2;38;34.416;30.243;0.0;64.659;64.659
10;2;39;34.566;24.135;0.0;58.7;58.7
10;2;40;35.387;126.673;0.0;162.059;162.059
10;2;41;45.357;35.535;0.0;80.892;80.892
10;2;42;50.058;29.851;0.0;79.91;79.91
10;2;43;55.415;34.322;0.0;89.738;89.738
10;2;44;69.777;37.898;0.0;107.675;107.675
10;2;45;45.448;41.506;0.0;86.954;86.954
10;2;46;54.373;0.0;0.0;54.373;54.373
10;2;47;31.334;30.562;0.0;61.896;61.896
10;2;48;5.902;0.0;0.0;5.902;5.902
10;2;49;10.52;0.0;0.0;10.52;10.52
10;2;50;6.83;46.147;0.0;52.976;52.976
10;2;51;7.443;48.766;0.0;56.209;56.209
10;2;52;7.155;49.322;0.0;56.478;56.478
10;2;53;9.966;50.732;0.0;60.698;60.698
10;2;54;14.209;47.686;0.0;61.895;61.895
10;2;55;23.793;55.444;0.0;79.237;79.237
10;2;56;53.032;53.968;0.0;106.999;106.999
10;2;57;40.997;42.311;0.0;83.308;83.308
10;2;58;31.269;38.749;0.0;70.018;70.018
10;2;59;35.193;34.669;0.0;69.863;69.863
10;2;60;19.302;30.21;0.0;49.512;49.512
10;2;61;25.744;24.538;0.0;50.281;50.281
10;2;62;30.948;20.182;0.0;51.13;51.13
10;2;63;36.475;22.298;0.0;58.773;58.773
10;2;64;44.961;28.066;0.0;73.027;73.027
10;2;65;48.003;130.216;0.0;178.218;178.218
10;2;66;43.641;0.0;0.0;43.641;43.641
10;2;67;60.059;40.623;0.0;100.682;100.682
10;2;68;53.821;0.0;0.0;53.821;53.821
10;2;69;61.468;20.442;0.0;81.909;81.909
10;2;70;49.145;0.0;0.0;49.145;49.145
10;2;71;50.233;0.0;0.0;50.233;50.233
10;2;72;5.761;0.0;0.0;5.761;5.761
10;2;73;13.087;37.717;0.0;50.804;50.804
10;2;74;8.188;39.336;0.0;47.524;47.524
10;2;75;8.285;40.486;0.0;48.771;48.771
10;2;76;8.54;41.449;0.0;49.989;49.989
10;2;77;7.499;43.24;0.0;50.74;50.74
10;2;78;12.784;44.422;0.0;57.206;57.206
10;2;79;14.522;58.601;0.0;73.123;73.123
10;2;80;34.425;59.501;0.0;93.926;93.926
10;2;81;30.692;47.459;0.0;78.151;78.151
10;2;82;26.797;45.043;0.0;71.84;71.84
10;2;83;24.793;35.882;0.0;60.674;60.674
10;2;84;39.713;26.717;0.0;66.43;66.43
10;2;85;33.913;21.775;0.0;55.688;55.688
10;2;86;38.512;131.91;0.0;170.422;170.422
10;2;87;35.792;38.006;0.0;73.798;73.798
10;2;88;43.859;0.0;0.0;43.859;43.859
10;2;89;48.915;0.0;0.0;48.915;48.915
10;2;90;40.415;0.0;0.0;40.415;40.415
10;2;91;55.956;0.0;0.0;55.956;55.956
10;2;92;48.883;139.544;0.0;188.427;188.427
10;2;93;47.563;38.535;0.0;86.098;86.098
10;2;94;41.739;0.0;0.0;41.739;41.739
10;2;95;40.801;65.867;0.0;106.668;106.668
10;2;96;5.457;0.0;0.0;5.457;5.457
10;2;97;9.357;0.0;0.0;9.357;9.357
10;2;98;7.953;64.177;0.0;72.13;72.13
10;2;99;7.874;149.743;0.0;157.617;157.617
10;2;100;8.8;60.054;0.0;68.854;68.854
10;2;101;7.209;0.0;0.0;7.209;7.209
10;2;102;10.806;82.349;0.0;93.155;93.155
10;2;103;21.381;84.626;0.0;106.008;106.008
10;2;104;39.216;78.958;0.0;118.174;118.174
10;2;105;49.73;74.969;0.0;124.699;124.699
10;2;106;44.199;68.177;0.0;112.375;112.375
10;2;107;49.396;62.247;0.0;111.643;111.643
10;2;108;32.691;61.479;0.0;94.169;94.169
10;2;109;30.002;104.172;0.0;134.174;134.174
10;2;110;44.449;0.0;0.0;44.449;44.449
10;2;111;46.057;51.212;0.0;97.269;97.269
10;2;112;42.407;51.715;0.0;94.122;94.122
10;2;113;41.342;54.583;0.0;95.925;95.925
10;2;114;46.59;60.062;0.0;106.652;106.652
10;2;115;56.756;63.393;0.0;120.149;120.149
10;2;116;46.71;65.863;0.0;112.573;112.573
10;2;117;35.382;68.557;0.0;103.938;103.938
10;2;118;52.762;62.536;0.0;115.298;115.298
10;2;119;31.993;151.871;0.0;183.864;183.864
10;2;120;5.794;0.0;0.0;5.794;5.794
10;2;121;7.115;140.968;0.0;148.083;148.083
10;2;122;8.998;0.0;0.0;8.998;8.998
10;2;123;14.292;81.422;0.0;95.715;95.715
10;2;124;8.146;83.576;0.0;91.723;91.723
10;2;125;7.547;84.823;0.0;92.369;92.369
10;2;126;12.151;94.296;0.0;106.446;106.446
10;2;127;23.361;90.202;0.0;113.563;113.563
10;2;128;37.291;83.694;0.0;120.986;120.986
10;2;129;34.935;80.283;0.0;115.218;115.218
10;2;130;37.87;75.621;0.0;113.491;113.491
10;2;131;28.028;68.251;0.0;96.278;96.278
10;2;132;24.831;61.632;0.0;86.463;86.463
10;2;133;30.709;50.378;0.0;81.087;81.087
10;2;134;23.165;140.817;0.0;163.982;163.982
10;2;135;35.786;85.287;0.0;121.073;121.073
10;2;136;39.555;0.0;0.0;39.555;39.555
10;2;137;59.133;4.623;0.0;63.756;63.756
10;2;138;54.216;0.0;0.0;54.216;54.216
10;2;139;54.698;148.467;0.0;203.165;203.165
10;2;140;65.542;32.545;0.0;98.087;98.087
10;2;141;47.593;0.0;0.0;47.593;47.593
10;2;142;64.161;128.452;0.0;192.614;192.614
10;2;143;31.621;0.0;0.0;31.621;31.621
10;2;144;7.292;71.977;0.0;79.268;79.268
10;2;145;7.841;74.222;0.0;82.063;82.063
10;2;146;7.641;77.452;0.0;85.093;85.093
10;2;147;8.324;78.715;0.0;87.039;87.039
10;2;148;10.037;80.713;0.0;90.75;90.75
10;2;149;8.417;81.034;0.0;89.451;89.451
10;2;150;15.832;92.685;0.0;108.517;108.517
10;2;151;30.477;91.938;0.0;122.415;122.415
10;2;152;34.531;82.597;0.0;117.127;117.127
10;2;153;41.256;79.328;0.0;120.584;120.584
10;2;154;45.085;74.662;0.0;119.747;119.747
10;2;155;32.229;69.834;0.0;102.063;102.063
10;2;156;30.222;64.95;0.0;95.172;95.172
10;2;157;34.879;53.154;0.0;88.033;88.033
10;2;158;23.821;47.162;0.0;70.983;70.983
10;2;159;27.318;43.016;0.0;70.334;70.334
10;2;160;36.451;40.921;0.0;77.371;77.371
10;2;161;57.554;39.933;0.0;97.487;97.487
10;2;162;51.751;47.652;0.0;99.403;99.403
10;2;163;55.991;49.051;0.0;105.042;105.042
10;2;164;55.087;49.297;0.0;104.384;104.384
10;2;165;50.906;50.402;0.0;101.308;101.308
10;2;166;43.04;62.992;0.0;106.032;106.032
10;2;167;33.183;142.941;0.0;176.123;176.123
10;3;0;6.358;20.239;0.0;26.597;26.597
10;3;1;10.568;166.152;0.0;176.72;176.72
10;3;2;7.835;166.118;0.0;173.954;173.954
10;3;3;8.21;168.273;0.0;176.483;176.483
10;3;4;8.066;185.663;0.0;193.729;193.729
10;3;5;8.171;164.891;0.0;173.062;173.062
10;3;6;15.507;188.674;0.0;204.181;204.181
10;3;7;28.718;188.244;0.0;216.962;216.962
10;3;8;47.044;176.643;0.0;223.687;223.687
10;3;9;35.036;173.225;0.0;208.261;208.261
10;3;10;34.362;166.573;0.0;200.935;200.935
10;3;11;32.364;157.958;0.0;190.322;190.322
10;3;12;30.212;155.627;0.0;185.839;185.839
10;3;13;26.681;140.43;0.0;167.111;167.111
10;3;14;38.72;167.657;0.0;206.377;206.377
10;3;15;34.908;166.802;0.0;201.71;201.71
10;3;16;38.497;168.94;0.0;207.437;207.437
10;3;17;46.901;76.881;0.0;123.782;123.782
10;3;18;57.796;174.077;0.0;231.873;231.873
10;3;19;56.088;0.0;0.0;56.088;56.088
10;3;20;65.558;105.817;0.0;171.376;171.376
10;3;21;43.265;146.824;0.0;190.089;190.089
10;3;22;53.007;182.655;0.0;235.662;235.662
10;3;23;22.314;184.374;0.0;206.687;206.687
10;3;24;5.597;186.093;0.0;191.69;191.69
10;3;25;10.3;64.64;0.0;74.94;74.94
10;3;26;7.307;170.099;0.0;177.407;177.407
10;3;27;9.902;172.775;0.0;182.676;182.676
10;3;28;7.804;175.959;0.0;183.762;183.762
10;3;29;7.388;183.656;0.0;191.044;191.044
10;3;30;8.45;189.535;0.0;197.984;197.984
10;3;31;40.368;191.257;0.0;231.625;231.625
10;3;32;42.845;181.661;0.0;224.506;224.506
10;3;33;30.501;179.7;0.0;210.202;210.202
10;3;34;28.734;167.906;0.0;196.64;196.64
10;3;35;35.884;160.818;0.0;196.703;196.703
10;3;36;35.27;158.325;0.0;193.595;193.595
10;3;37;30.053;150.895;0.0;180.949;180.949
10;3;38;27.426;148.921;0.0;176.347;176.347
10;3;39;41.878;151.867;0.0;193.745;193.745
10;3;40;39.48;151.68;0.0;191.16;191.16
10;3;41;69.503;152.693;0.0;222.196;222.196
10;3;42;61.555;162.434;0.0;223.989;223.989
10;3;43;66.871;160.867;0.0;227.738;227.738
10;3;44;66.865;159.511;0.0;226.376;226.376
10;3;45;51.459;160.306;0.0;211.765;211.765
10;3;46;41.725;150.812;0.0;192.538;192.538
10;3;47;44.268;146.056;0.0;190.324;190.324
10;3;48;5.744;130.155;0.0;135.899;135.899
10;3;49;9.571;123.37;0.0;132.941;132.941
10;3;50;7.686;119.198;0.0;126.884;126.884
10;3;51;8.014;114.833;0.0;122.847;122.847
10;3;52;7.499;113.968;0.0;121.468;121.468
10;3;53;8.488;113.207;0.0;121.695;121.695
10;3;54;12.456;111.794;0.0;124.25;124.25
10;3;55;28.593;129.717;0.0;158.31;158.31
10;3;56;46.771;132.343;0.0;179.113;179.113
10;3;57;30.568;117.173;0.0;147.741;147.741
10;3;58;32.349;117.593;0.0;149.942;149.942
10;3;59;31.932;112.982;0.0;144.914;144.914
10;3;60;22.784;110.505;0.0;133.289;133.289
10;3;61;28.691;102.503;0.0;131.194;131.194
10;3;62;27.368;96.371;0.0;123.739;123.739
10;3;63;26.686;98.507;0.0;125.192;125.192
10;3;64;48.659;97.241;0.0;145.9;145.9
10;3;65;54.035;162.103;0.0;216.139;216.139
10;3;66;53.328;163.384;0.0;216.712;216.712
10;3;67;53.704;116.625;0.0;170.33;170.33
10;3;68;65.264;105.418;0.0;170.683;170.683
10;3;69;56.365;0.0;0.0;56.365;56.365
10;3;70;45.329;59.267;0.0;104.596;104.596
10;3;71;36.13;109.968;0.0;146.099;146.099
10;3;72;5.644;112.764;0.0;118.408;118.408
10;3;73;9.651;113.673;0.0;123.324;123.324
10;3;74;7.309;116.346;0.0;123.655;123.655
10;3;75;7.227;120.082;0.0;127.309;127.309
10;3;76;7.625;119.509;0.0;127.134;127.134
10;3;77;7.399;120.271;0.0;127.669;127.669
10;3;78;8.237;169.796;0.0;178.032;178.032
10;3;79;11.481;95.323;0.0;106.803;106.803
10;3;80;24.096;143.337;0.0;167.433;167.433
10;3;81;39.448;127.698;0.0;167.146;167.146
10;3;82;37.104;127.813;0.0;164.918;164.918
10;3;83;41.34;126.719;0.0;168.06;168.06
10;3;84;26.451;122.671;0.0;149.123;149.123
10;3;85;28.73;168.94;0.0;197.67;197.67
10;3;86;37.196;65.603;0.0;102.8;102.8
10;3;87;34.284;171.936;0.0;206.22;206.22
10;3;88;35.587;129.258;0.0;164.845;164.845
10;3;89;45.013;174.505;0.0;219.518;219.518
10;3;90;51.259;176.648;0.0;227.907;227.907
10;3;91;50.658;100.074;0.0;150.731;150.731
10;3;92;54.613;0.0;0.0;54.613;54.613
10;3;93;48.381;144.851;0.0;193.233;193.233
10;3;94;52.415;150.502;0.0;202.917;202.917
10;3;95;36.566;149.812;0.0;186.378;186.378
10;3;96;5.775;174.306;0.0;180.08;180.08
10;3;97;9.948;179.628;0.0;189.576;189.576
10;3;98;6.818;182.052;0.0;188.87;188.87
10;3;99;7.548;186.092;0.0;193.64;193.64
10;3;100;8.038;185.98;0.0;194.018;194.018
10;3;101;7.858;185.233;0.0;193.091;193.091
10;3;102;14.42;183.514;0.0;197.934;197.934
10;3;103;24.89;182.655;0.0;207.545;207.545
10;3;104;31.55;170.783;0.0;202.333;202.333
10;3;105;56.054;178.363;0.0;234.417;234.417
10;3;106;50.133;154.723;0.0;204.856;204.856
10;3;107;43.871;171.675;0.0;215.546;215.546
10;3;108;36.212;176.741;0.0;212.953;212.953
10;3;109;30.286;168.123;0.0;198.41;198.41
10;3;110;45.488;163.788;0.0;209.277;209.277
10;3;111;40.889;162.133;0.0;203.022;203.022
10;3;112;41.351;159.976;0.0;201.326;201.326
10;3;113;49.816;156.253;0.0;206.068;206.068
10;3;114;58.292;164.868;0.0;223.16;223.16
10;3;115;63.566;163.091;0.0;226.658;226.658
10;3;116;40.336;162.834;0.0;203.171;203.171
10;3;117;52.878;160.328;0.0;213.206;213.206
10;3;118;60.444;177.934;0.0;238.378;238.378
10;3;119;47.646;178.792;0.0;226.439;226.439
10;3;120;5.703;178.792;0.0;184.495;184.495
10;3;121;9.903;179.65;0.0;189.553;189.553
10;3;122;7.037;182.226;0.0;189.263;189.263
10;3;123;7.346;185.233;0.0;192.579;192.579
10;3;124;7.377;188.674;0.0;196.051;196.051
10;3;125;8.013;45.801;0.0;53.814;53.814
10;3;126;13.568;190.826;0.0;204.394;204.394
10;3;127;37.169;191.257;0.0;228.426;228.426
10;3;128;33.487;186.233;0.0;219.719;219.719
10;3;129;42.075;182.305;0.0;224.38;224.38
10;3;130;31.137;174.225;0.0;205.363;205.363
10;3;131;35.142;169.92;0.0;205.062;205.062
10;3;132;27.049;169.606;0.0;196.655;196.655
10;3;133;34.018;156.034;0.0;190.052;190.052
10;3;134;31.118;154.631;0.0;185.749;185.749
10;3;135;33.751;155.025;0.0;188.775;188.775
10;3;136;35.027;180.079;0.0;215.107;215.107
10;3;137;54.54;129.976;0.0;184.516;184.516
10;3;138;66.762;166.441;0.0;233.203;233.203
10;3;139;55.963;184.804;0.0;240.766;240.766
10;3;140;62.099;159.831;0.0;221.93;221.93
10;3;141;42.334;176.728;0.0;219.062;219.062
10;3;142;44.663;174.02;0.0;218.683;218.683
10;3;143;39.551;177.696;0.0;217.246;217.246
10;3;144;5.452;187.813;0.0;193.266;193.266
10;3;145;12.775;186.987;0.0;199.762;199.762
10;3;146;7.376;189.104;0.0;196.48;196.48
10;3;147;8.622;191.257;0.0;199.879;199.879
10;3;148;7.093;190.396;0.0;197.489;197.489
10;3;149;8.083;190.826;0.0;198.909;198.909
10;3;150;13.817;189.535;0.0;203.351;203.351
10;3;151;22.423;187.813;0.0;210.237;210.237
10;3;152;46.967;180.051;0.0;227.018;227.018
10;3;153;44.77;166.683;0.0;211.454;211.454
10;3;154;28.816;157.754;0.0;186.57;186.57
10;3;155;24.492;145.092;0.0;169.584;169.584
10;3;156;36.098;141.689;0.0;177.787;177.787
10;3;157;29.482;168.94;0.0;198.422;198.422
10;3;158;35.568;93.433;0.0;129.0;129.0
10;3;159;38.376;128.95;0.0;167.326;167.326
10;3;160;50.269;125.978;0.0;176.247;176.247
10;3;161;45.227;124.666;0.0;169.892;169.892
10;3;162;42.325;131.408;0.0;173.733;173.733
10;3;163;51.995;130.364;0.0;182.359;182.359
10;3;164;57.271;126.343;0.0;183.615;183.615
10;3;165;55.925;162.328;0.0;218.253;218.253
10;3;166;52.342;168.085;0.0;220.426;220.426
10;3;167;37.152;169.796;0.0;206.948;206.948
15;0;0;5.441;0.0;0.0;5.441;5.441
15;0;1;7.569;146.071;0.0;153.641;153.641
15;0;2;7.575;194.704;0.0;202.279;202.279
15;0;3;7.682;192.549;0.0;200.232;200.232
15;0;4;7.433;195.567;0.0;202.999;202.999
15;0;5;8.777;199.019;0.0;207.796;207.796
15;0;6;8.799;202.908;0.0;211.707;211.707
15;0;7;23.945;104.11;0.0;128.055;128.055
15;0;8;28.062;205.503;0.0;233.565;233.565
15;0;9;34.716;206.802;0.0;241.517;241.517
15;0;10;43.635;206.802;0.0;250.437;250.437
15;0;11;27.06;202.043;0.0;229.103;229.103
15;0;12;26.952;193.148;0.0;220.1;220.1
15;0;13;29.446;179.526;0.0;208.971;208.971
15;0;14;24.958;170.807;0.0;195.765;195.765
15;0;15;37.252;172.129;0.0;209.38;209.38
15;0;16;42.446;167.878;0.0;210.324;210.324
15;0;17;45.656;161.976;0.0;207.632;207.632
15;0;18;44.483;164.79;0.0;209.273;209.273
15;0;19;54.742;163.5;0.0;218.242;218.242
15;0;20;44.147;169.623;0.0;213.77;213.77
15;0;21;54.243;168.513;0.0;222.756;222.756
15;0;22;52.92;168.854;0.0;221.774;221.774
15;0;23;40.003;166.827;0.0;206.83;206.83
15;0;24;5.5;154.524;0.0;160.024;160.024
15;0;25;13.648;153.0;0.0;166.649;166.649
15;0;26;7.762;154.215;0.0;161.977;161.977
15;0;27;11.201;153.072;0.0;164.274;164.274
15;0;28;8.582;152.253;0.0;160.835;160.835
15;0;29;10.704;149.952;0.0;160.657;160.657
15;0;30;11.694;158.804;0.0;170.498;170.498
15;0;31;25.095;158.929;0.0;184.024;184.024
15;0;32;41.734;148.652;0.0;190.386;190.386
15;0;33;33.09;149.786;0.0;182.876;182.876
15;0;34;35.039;146.818;0.0;181.857;181.857
15;0;35;28.74;141.131;0.0;169.871;169.871
15;0;36;31.043;139.817;0.0;170.86;170.86
15;0;37;26.953;129.23;0.0;156.184;156.184
15;0;38;29.747;125.592;0.0;155.34;155.34
15;0;39;58.153;120.844;0.0;178.998;178.998
15;0;40;50.045;119.942;0.0;169.987;169.987
15;0;41;55.783;175.362;0.0;231.145;231.145
15;0;42;48.996;78.54;0.0;127.536;127.536
15;0;43;47.675;134.327;0.0;182.002;182.002
15;0;44;57.274;136.513;0.0;193.787;193.787
15;0;45;65.014;177.506;0.0;242.519;242.519
15;0;46;46.244;84.316;0.0;130.561;130.561
15;0;47;46.572;128.883;0.0;175.455;175.455
15;0;48;5.851;135.788;0.0;141.638;141.638
15;0;49;10.105;136.119;0.0;146.224;146.224
15;0;50;7.677;178.792;0.0;186.47;186.47
15;0;51;7.246;99.405;0.0;106.651;106.651
15;0;52;8.001;140.997;0.0;148.998;148.998
15;0;53;8.718;137.97;0.0;146.687;146.687
15;0;54;13.673;133.347;0.0;147.021;147.021
15;0;55;31.302;144.326;0.0;175.628;175.628
15;0;56;31.473;146.491;0.0;177.964;177.964
15;0;57;39.338;126.933;0.0;166.271;166.271
15;0;58;45.61;120.958;0.0;166.568;166.568
15;0;59;33.827;115.266;0.0;149.093;149.093
15;0;60;29.735;104.646;0.0;134.381;134.381
15;0;61;28.874;93.938;0.0;122.812;122.812
15;0;62;24.732;89.603;0.0;114.334;114.334
15;0;63;31.158;159.543;0.0;190.701;190.701
15;0;64;51.867;161.249;0.0;213.117;213.117
15;0;65;43.178;0.0;0.0;43.178;43.178
15;0;66;64.565;34.925;0.0;99.489;99.489
15;0;67;63.546;90.349;0.0;153.896;153.896
15;0;68;50.19;164.665;0.0;214.855;214.855
15;0;69;67.815;122.879;0.0;190.694;190.694
15;0;70;56.834;167.657;0.0;224.491;224.491
15;0;71;31.837;103.845;0.0;135.682;135.682
15;0;72;5.566;52.841;0.0;58.407;58.407
15;0;73;9.495;174.505;0.0;184.0;184.0
15;0;74;7.104;121.906;0.0;129.01;129.01
15;0;75;8.441;126.907;0.0;135.348;135.348
15;0;76;7.925;133.269;0.0;141.194;141.194
15;0;77;11.073;104.521;0.0;115.594;115.594
15;0;78;10.221;0.0;0.0;10.221;10.221
15;0;79;19.626;185.663;0.0;205.289;205.289
15;0;80;30.935;160.173;0.0;191.109;191.109
15;0;81;31.116;156.242;0.0;187.358;187.358
15;0;82;43.467;152.149;0.0;195.616;195.616
15;0;83;28.049;147.246;0.0;175.295;175.295
15;0;84;43.839;138.495;0.0;182.334;182.334
15;0;85;29.047;130.709;0.0;159.756;159.756
15;0;86;36.126;119.418;0.0;155.543;155.543
15;0;87;35.896;124.314;0.0;160.21;160.21
15;0;88;43.851;118.455;0.0;162.305;162.305
15;0;89;51.785;110.692;0.0;162.477;162.477
15;0;90;54.905;110.871;0.0;165.776;165.776
15;0;91;50.147;112.86;0.0;163.006;163.006
15;0;92;63.38;116.433;0.0;179.813;179.813
15;0;93;46.014;120.067;0.0;166.081;166.081
15;0;94;45.992;120.801;0.0;166.793;166.793
15;0;95;34.14;113.392;0.0;147.532;147.532
15;0;96;5.693;123.619;0.0;129.312;129.312
15;0;97;15.034;124.122;0.0;139.156;139.156
15;0;98;8.283;123.765;0.0;132.048;132.048
15;0;99;7.806;122.561;0.0;130.367;130.367
15;0;100;8.87;121.134;0.0;130.004;130.004
15;0;101;7.842;120.76;0.0;128.602;128.602
15;0;102;10.832;132.055;0.0;142.887;142.887
15;0;103;25.078;133.098;0.0;158.176;158.176
15;0;104;40.835;123.114;0.0;163.949;163.949
15;0;105;42.057;122.095;0.0;164.152;164.152
15;0;106;57.042;119.725;0.0;176.767;176.767
15;0;107;22.068;112.227;0.0;134.294;134.294
15;0;108;28.015;112.219;0.0;140.234;140.234
15;0;109;29.246;105.653;0.0;134.899;134.899
15;0;110;42.258;103.638;0.0;145.896;145.896
15;0;111;41.793;103.256;0.0;145.05;145.05
15;0;112;51.978;102.289;0.0;154.267;154.267
15;0;113;43.63;164.238;0.0;207.869;207.869
15;0;114;52.394;42.748;0.0;95.141;95.141
15;0;115;65.058;110.44;0.0;175.498;175.498
15;0;116;52.858;110.132;0.0;162.989;162.989
15;0;117;54.297;109.699;0.0;163.996;163.996
15;0;118;40.265;101.828;0.0;142.093;142.093
15;0;119;27.812;99.736;0.0;127.548;127.548
15;0;120;5.672;96.039;0.0;101.711;101.711
15;0;121;9.334;93.947;0.0;103.281;103.281
15;0;122;8.505;88.727;0.0;97.232;97.232
15;0;123;6.683;85.487;0.0;92.17;92.17
15;0;124;7.336;84.48;0.0;91.816;91.816
15;0;125;12.07;81.231;0.0;93.301;93.301
15;0;126;14.959;86.86;0.0;101.819;101.819
