Datum,t,WG,N,RF,B,D,A,E
19.01.2022T19:00,0.7,8.4,8,87,0,59,291,321
19.01.2022T19:00,0.6,8.3,8,93,0,45,298,320
19.01.2022T19:00,0.4,7.7,8,96,0,11,300,318
19.01.2022T19:00,0.6,9.7,8,99,0,0,301,317
19.01.2022T19:00,0.4,8.1,8,99,0,0,302,317
19.01.2022T19:00,0.4,8.5,8,98,0,0,304,317
19.01.2022T19:00,0.6,8.7,7,99,0,0,301,317
19.01.2022T19:00,1.0,9.7,8,99,0,0,303,317
19.01.2022T19:00,1.1,9.6,8,99,0,0,309,317
19.01.2022T19:00,1.2,10.2,4,98,0,0,290,317
20.01.2022T20:00,0.6,9.9,7,99,0,0,283,317
20.01.2022T20:00,1.0,10.5,8,99,0,0,301,317
20.01.2022T20:00,1.3,10.6,8,98,0,0,308,317
20.01.2022T20:00,1.8,9.1,7,99,0,0,304,317
20.01.2022T20:00,2.2,8.2,6,99,0,0,294,318
20.01.2022T20:00,2.2,8.6,7,98,0,0,296,320
20.01.2022T20:00,2.8,6.8,8,98,0,0,309,321
20.01.2022T20:00,3.1,7.1,8,98,0,0,317,321
20.01.2022T20:00,3.4,6.2,8,99,0,9,318,323
20.01.2022T20:00,3.6,3.7,7,100,0,46,313,325
20.01.2022T20:00,4.5,2.3,6,100,5,90,303,326
20.01.2022T20:00,5.0,2.8,6,99,7,117,300,327
20.01.2022T20:00,5.6,2.4,5,95,59,156,296,327
20.01.2022T20:00,6.8,3.6,3,87,88,146,281,327
20.01.2022T20:00,6.5,4.3,6,78,20,108,285,325
20.01.2022T20:00,7.4,3.9,6,72,52,71,299,323
20.01.2022T20:00,5.8,2.8,6,75,13,23,295,319
20.01.2022T20:00,3.6,2.5,5,87,0,0,283,317
20.01.2022T20:00,3.4,3.5,5,94,0,0,273,316
20.01.2022T20:00,3.3,3.7,5,87,0,0,270,314
20.01.2022T20:00,2.1,3.7,6,82,0,0,269,311
20.01.2022T20:00,1.5,2.8,8,84,0,0,279,310
20.01.2022T20:00,1.4,2.3,8,83,0,0,287,310
20.01.2022T20:00,0.8,2.5,4,83,0,0,266,309
21.01.2022T21:00,0.7,2.3,4,84,0,0,247,309
21.01.2022T21:00,0.5,2.4,4,85,0,0,246,307
21.01.2022T21:00,0.3,2.6,4,83,0,0,244,305
21.01.2022T21:00,-0.1,2.4,4,81,0,0,242,303
21.01.2022T21:00,-0.1,2.6,6,82,0,0,250,301
21.01.2022T21:00,-0.6,2.0,5,80,0,0,254,300
21.01.2022T21:00,-0.8,1.6,5,79,0,0,249,299
21.01.2022T21:00,-0.6,1.2,7,80,0,0,258,298
21.01.2022T21:00,-0.4,1.7,7,82,0,11,268,298
21.01.2022T21:00,0.1,1.7,7,83,6,59,268,299
21.01.2022T21:00,0.6,1.7,7,82,15,106,269,303
21.01.2022T21:00,1.4,1.7,5,75,70,145,261,308
21.01.2022T21:00,2.0,2.3,6,66,32,153,258,311
21.01.2022T21:00,1.7,1.8,7,64,2,104,269,313
21.01.2022T21:00,1.1,1.3,6,66,7,97,267,314
21.01.2022T21:00,1.6,0.9,5,61,28,69,257,313
21.01.2022T21:00,1.2,1.4,8,62,7,22,265,311
21.01.2022T21:00,0.6,1.7,8,68,0,0,275,308
21.01.2022T21:00,-0.1,1.3,7,73,0,0,267,303
21.01.2022T21:00,-0.7,1.8,7,80,0,0,259,300
21.01.2022T21:00,-0.7,1.3,7,82,0,0,256,298
21.01.2022T21:00,-0.6,1.8,6,82,0,0,250,296
21.01.2022T21:00,-0.9,1.8,5,84,0,0,241,294
21.01.2022T21:00,-1.0,1.3,1,86,0,0,223,292
22.01.2022T22:00,-1.1,1.3,0,85,0,0,205,291
22.01.2022T22:00,-1.2,0.9,0,86,0,0,201,289
22.01.2022T22:00,-1.5,1.6,2,90,0,0,207,287
22.01.2022T22:00,-2.1,1.0,6,94,0,0,223,285
22.01.2022T22:00,-2.8,1.0,6,98,0,0,232,283
22.01.2022T22:00,-3.5,0.8,5,99,0,0,226,282
22.01.2022T22:00,-4.1,0.9,3,100,0,0,215,281
22.01.2022T22:00,-3.6,0.7,4,100,0,0,212,280
22.01.2022T22:00,-3.8,0.9,4,100,2,14,215,279
22.01.2022T22:00,-2.7,0.8,5,100,43,73,217,280
22.01.2022T22:00,-1.7,1.5,5,100,118,117,223,285
22.01.2022T22:00,-1.1,1.8,6,98,114,154,228,291
22.01.2022T22:00,0.7,1.6,5,91,155,163,231,297
22.01.2022T22:00,0.7,1.1,5,86,165,150,230,300
22.01.2022T22:00,1.8,1.0,4,81,120,127,229,302
22.01.2022T22:00,1.4,1.2,3,76,69,84,222,301
22.01.2022T22:00,0.5,2.5,6,78,16,28,226,297
22.01.2022T22:00,-0.6,2.1,7,85,0,0,236,293
22.01.2022T22:00,-0.7,2.2,7,90,0,0,238,289
22.01.2022T22:00,-1.0,2.2,7,92,0,0,240,287
22.01.2022T22:00,-1.4,2.7,8,93,0,0,244,286
22.01.2022T22:00,-1.7,2.4,6,93,0,0,242,284
22.01.2022T22:00,-1.5,2.7,6,92,0,0,237,283
22.01.2022T22:00,-1.5,2.7,6,90,0,0,238,282
23.01.2022T23:00,-1.9,2.4,3,90,0,0,229,281
23.01.2022T23:00,-1.4,3.5,4,88,0,0,225,280
23.01.2022T23:00,-1.4,3.2,7,84,0,0,238,280
23.01.2022T23:00,-1.4,4.2,8,83,0,0,251,279
23.01.2022T23:00,-1.5,4.2,8,80,0,0,254,279
23.01.2022T23:00,-1.4,3.7,7,79,0,0,251,278
23.01.2022T23:00,-1.9,3.6,7,79,0,0,249,278
23.01.2022T23:00,-2.1,3.2,6,80,0,0,245,278
23.01.2022T23:00,-1.8,3.3,6,80,2,15,241,278
23.01.2022T23:00,-1.0,3.9,6,77,31,69,241,279
23.01.2022T23:00,0.1,4.3,7,72,13,108,248,285
23.01.2022T23:00,0.8,4.2,7,67,65,149,258,291
23.01.2022T23:00,2.8,3.7,3,61,269,98,248,298
23.01.2022T23:00,3.7,3.5,1,54,264,91,229,302
23.01.2022T23:00,4.2,4.4,0,49,198,84,220,304
23.01.2022T23:00,3.4,4.3,0,50,99,67,215,303
23.01.2022T23:00,2.2,3.9,0,55,25,25,213,300
23.01.2022T23:00,0.6,4.0,1,64,0,0,214,295
23.01.2022T23:00,-0.5,3.5,1,73,0,0,213,291
23.01.2022T23:00,-0.7,4.2,1,76,0,0,212,289
23.01.2022T23:00,-1.0,3.7,0,76,0,0,208,287
23.01.2022T23:00,-1.0,3.9,1,74,0,0,207,286
23.01.2022T23:00,-1.5,3.4,1,72,0,0,209,285
23.01.2022T23:00,-2.6,2.6,3,76,0,0,213,284
24.01.2022T24:00,-3.4,2.6,0,83,0,0,210,283
24.01.2022T24:00,-3.3,2.8,0,84,0,0,202,282
24.01.2022T24:00,-3.3,2.9,0,82,0,0,205,282
24.01.2022T24:00,-3.8,2.0,3,83,0,0,217,281
24.01.2022T24:00,-4.0,1.0,6,84,0,0,235,280
24.01.2022T24:00,-4.3,2.0,1,85,0,0,235,280
24.01.2022T24:00,-4.6,0.8,3,86,0,0,232,280
24.01.2022T24:00,-4.7,0.1,6,88,0,0,244,280
24.01.2022T24:00,-4.9,1.1,7,90,0,8,256,280
24.01.2022T24:00,-3.1,0.9,7,88,5,72,262,284
24.01.2022T24:00,-2.3,0.9,7,84,20,142,267,291
24.01.2022T24:00,-0.3,1.0,4,77,101,220,264,298
24.01.2022T24:00,1.8,1.0,4,68,91,234,262,305
24.01.2022T24:00,1.4,1.3,7,65,13,163,273,310
24.01.2022T24:00,1.3,1.8,7,68,0,84,282,312
24.01.2022T24:00,1.3,0.7,6,69,1,62,280,312
24.01.2022T24:00,0.9,1.6,8,72,0,24,285,311
24.01.2022T24:00,-0.5,0.7,8,85,0,0,292,308
24.01.2022T24:00,-0.9,1.1,8,98,0,0,290,306
24.01.2022T24:00,-0.9,1.5,8,100,0,0,291,305
24.01.2022T24:00,-1.0,2.3,8,100,0,0,291,305
24.01.2022T24:00,-0.5,3.4,8,100,0,0,291,305
24.01.2022T24:00,-0.1,3.9,8,100,0,0,293,305
24.01.2022T24:00,0.3,4.3,7,100,0,0,289,305
25.01.2022T25:00,0.5,4.9,6,100,0,0,281,305
25.01.2022T25:00,0.7,4.8,7,100,0,0,282,305
25.01.2022T25:00,0.5,4.6,7,100,0,0,287,306
25.01.2022T25:00,0.3,4.3,2,100,0,0,264,307
25.01.2022T25:00,0.6,4.2,3,100,0,0,245,308
25.01.2022T25:00,0.8,4.2,8,100,0,0,274,309
25.01.2022T25:00,1.4,4.1,8,100,0,0,300,310
25.01.2022T25:00,1.2,4.2,8,99,0,0,300,311
25.01.2022T25:00,1.5,4.0,8,99,0,2,300,312
25.01.2022T25:00,1.5,3.8,7,100,32,45,296,314
25.01.2022T25:00,1.9,3.6,6,99,59,76,288,315
25.01.2022T25:00,1.9,4.0,6,99,24,112,282,316
25.01.2022T25:00,2.1,4.1,8,99,0,88,293,317
25.01.2022T25:00,2.8,3.6,8,99,0,71,305,317
25.01.2022T25:00,2.8,3.5,7,100,0,80,299,319
25.01.2022T25:00,2.7,2.4,7,100,19,54,293,320
25.01.2022T25:00,2.6,2.5,7,100,24,10,292,319
25.01.2022T25:00,2.3,3.2,7,99,0,0,289,318
25.01.2022T25:00,2.1,3.3,7,98,0,0,286,317
25.01.2022T25:00,1.9,2.8,7,98,0,0,283,317
25.01.2022T25:00,1.6,2.4,7,98,0,0,280,317
25.01.2022T25:00,1.4,2.1,6,99,0,0,278,317
25.01.2022T25:00,1.3,2.4,6,98,0,0,276,317
25.01.2022T25:00,1.3,3.1,6,97,0,0,250,317
26.01.2022T26:00,1.5,4.1,7,96,0,0,298,317
26.01.2022T26:00,1.7,4.9,7,95,0,0,305,317
26.01.2022T26:00,1.9,5.3,8,94,0,0,300,317
26.01.2022T26:00,1.9,4.9,8,94,0,0,298,317
26.01.2022T26:00,1.8,4.3,8,94,0,0,306,317
26.01.2022T26:00,1.9,3.2,8,94,0,0,306,317
26.01.2022T26:00,1.5,1.9,8,95,0,0,305,317
26.01.2022T26:00,1.6,1.9,8,96,0,0,305,317
26.01.2022T26:00,2.5,2.4,8,97,0,13,306,317
26.01.2022T26:00,2.7,3.8,6,94,1,62,290,317
26.01.2022T26:00,2.8,3.8,8,91,0,54,289,318
26.01.2022T26:00,2.8,4.4,8,92,0,37,307,320
26.01.2022T26:00,2.8,3.9,8,92,0,40,306,323
26.01.2022T26:00,2.9,3.3,8,92,0,45,306,324
26.01.2022T26:00,2.9,2.3,8,92,0,42,305,325
26.01.2022T26:00,3.2,2.3,8,92,0,40,304,324
26.01.2022T26:00,2.8,1.9,8,94,0,11,304,323
26.01.2022T26:00,2.6,1.7,8,96,0,0,304,321
26.01.2022T26:00,2.2,2.3,8,96,0,0,302,320
26.01.2022T26:00,2.4,2.3,8,97,0,0,302,318
26.01.2022T26:00,2.2,2.4,8,97,0,0,302,318
26.01.2022T26:00,1.9,2.9,8,96,0,0,300,318
26.01.2022T26:00,1.9,3.0,8,95,0,0,300,317
26.01.2022T26:00,1.6,3.4,8,93,0,0,298,317
27.01.2022T27:00,1.7,3.1,8,91,0,0,296,317
27.01.2022T27:00,1.5,3.3,8,91,0,0,296,317
27.01.2022T27:00,1.3,3.3,8,92,0,0,294,317
27.01.2022T27:00,1.1,3.4,7,92,0,0,287,317
27.01.2022T27:00,0.9,3.6,6,91,0,0,275,317
27.01.2022T27:00,0.6,4.0,7,91,0,0,274,317
27.01.2022T27:00,0.6,4.0,8,89,0,0,283,317
27.01.2022T27:00,0.6,4.0,8,86,0,0,287,317
27.01.2022T27:00,0.6,3.9,7,84,2,19,281,317
27.01.2022T27:00,0.8,4.0,7,82,15,59,276,317
27.01.2022T27:00,1.5,4.3,8,80,7,89,282,317
27.01.2022T27:00,1.7,5.1,8,77,0,108,290,321
27.01.2022T27:00,1.7,4.9,8,77,0,102,291,325
27.01.2022T27:00,1.7,4.8,7,77,0,96,286,326
27.01.2022T27:00,1.9,5.0,7,76,5,97,281,325
27.01.2022T27:00,1.6,5.5,8,74,5,58,286,323
27.01.2022T27:00,1.3,4.5,8,73,0,17,289,320
27.01.2022T27:00,0.9,5.7,8,73,0,0,287,318
27.01.2022T27:00,0.7,5.6,8,73,0,0,285,317
27.01.2022T27:00,0.5,5.8,8,73,0,0,283,316
27.01.2022T27:00,0.1,4.8,7,73,0,0,277,315
27.01.2022T27:00,0.0,4.8,7,74,0,0,272,312
27.01.2022T27:00,-0.5,5.3,8,77,0,0,275,311
27.01.2022T27:00,-0.6,4.7,7,81,0,0,274,310
28.01.2022T28:00,-0.6,5.2,8,83,0,0,273,309
28.01.2022T28:00,-0.3,5.3,8,82,0,0,276,307
28.01.2022T28:00,-0.1,5.9,8,80,0,0,277,304
28.01.2022T28:00,-0.1,6.0,8,78,0,0,277,301
28.01.2022T28:00,0.0,6.6,8,77,0,0,277,299
28.01.2022T28:00,-0.2,6.2,8,77,0,0,275,297
28.01.2022T28:00,-0.2,5.9,6,77,0,0,267,297
28.01.2022T28:00,-0.2,5.6,6,78,0,0,259,298
28.01.2022T28:00,0.0,5.7,6,77,0,17,259,297
28.01.2022T28:00,0.1,5.2,7,76,0,51,265,297
28.01.2022T28:00,0.2,4.8,8,76,0,53,275,299
28.01.2022T28:00,0.5,4.6,7,76,0,73,278,303
28.01.2022T28:00,1.1,4.3,6,74,0,95,271,307
28.01.2022T28:00,1.6,4.5,6,70,0,91,268,309
28.01.2022T28:00,1.5,4.4,7,69,0,86,273,310
28.01.2022T28:00,1.4,5.1,8,70,5,54,281,309
28.01.2022T28:00,1.5,4.5,8,70,10,12,285,306
28.01.2022T28:00,1.6,4.7,8,69,0,0,285,302
28.01.2022T28:00,1.8,4.5,7,69,0,0,278,299
28.01.2022T28:00,1.4,4.0,7,70,0,0,272,297
28.01.2022T28:00,1.2,3.9,7,73,0,0,270,296
28.01.2022T28:00,1.0,4.1,6,73,0,0,264,294
28.01.2022T28:00,0.5,4.2,6,73,0,0,258,292
28.01.2022T28:00,-0.3,4.2,6,74,0,0,255,291
29.01.2022T29:00,-0.9,4.1,5,75,0,0,248,290
29.01.2022T29:00,-1.1,4.5,4,75,0,0,240,289
29.01.2022T29:00,-1.9,4.0,4,76,0,0,236,288
29.01.2022T29:00,-2.0,3.9,4,77,0,0,234,287
29.01.2022T29:00,-2.0,3.8,5,77,0,0,237,287
29.01.2022T29:00,-2.6,3.8,5,78,0,0,239,286
29.01.2022T29:00,-2.7,3.7,5,79,0,0,239,286
29.01.2022T29:00,-2.8,3.3,5,78,0,0,240,285
29.01.2022T29:00,-2.7,3.3,5,78,11,23,239,285
29.01.2022T29:00,-2.7,3.4,3,76,79,67,231,287
29.01.2022T29:00,-2.2,3.5,3,74,123,112,222,292
29.01.2022T29:00,-1.7,3.9,4,72,70,164,227,298
29.01.2022T29:00,-1.7,4.1,4,71,56,180,231,304
29.01.2022T29:00,-0.4,4.0,2,67,115,161,226,308
29.01.2022T29:00,0.1,3.5,2,62,151,108,220,310
29.01.2022T29:00,-1.2,3.5,4,65,101,73,227,309
29.01.2022T29:00,-1.4,3.1,4,70,26,28,232,307
29.01.2022T29:00,-1.8,2.2,3,72,0,0,227,303
29.01.2022T29:00,-2.4,2.6,3,74,0,0,220,299
29.01.2022T29:00,-3.0,2.1,2,77,0,0,216,297
29.01.2022T29:00,-3.2,2.2,0,79,0,0,205,295
29.01.2022T29:00,-3.9,1.9,0,82,0,0,196,294
29.01.2022T29:00,-4.3,2.6,0,85,0,0,195,292
29.01.2022T29:00,-4.2,2.5,0,86,0,0,194,290
30.01.2022T30:00,-4.4,3.0,1,86,0,0,198,289
30.01.2022T30:00,-4.8,2.9,0,87,0,0,197,288
30.01.2022T30:00,-5.0,2.5,0,88,0,0,193,287
30.01.2022T30:00,-5.0,2.7,0,86,0,0,194,287
30.01.2022T30:00,-5.4,3.1,0,86,0,0,193,286
30.01.2022T30:00,-5.3,3.4,0,86,0,0,194,285
30.01.2022T30:00,-5.5,4.0,1,85,0,0,199,284
30.01.2022T30:00,-5.7,3.9,1,85,0,0,202,283
30.01.2022T30:00,-5.5,3.5,0,85,22,23,198,283
30.01.2022T30:00,-4.4,4.3,0,83,100,62,194,285
30.01.2022T30:00,-3.1,4.6,0,79,185,87,197,290
30.01.2022T30:00,-2.2,4.3,0,76,249,101,199,296
30.01.2022T30:00,-1.5,3.7,0,72,271,109,201,302
30.01.2022T30:00,-0.8,4.7,0,69,260,104,203,307
30.01.2022T30:00,0.0,4.4,0,68,205,93,206,309
30.01.2022T30:00,-0.5,4.3,0,68,122,70,206,309
30.01.2022T30:00,-1.0,4.2,0,68,33,31,205,306
30.01.2022T30:00,-2.0,4.0,0,72,0,0,203,303
30.01.2022T30:00,-2.7,3.5,0,78,0,0,202,299
30.01.2022T30:00,-3.4,3.4,0,81,0,0,200,297
30.01.2022T30:00,-3.8,2.7,0,83,0,0,200,295
30.01.2022T30:00,-4.1,2.2,0,84,0,0,199,293
30.01.2022T30:00,-4.8,2.9,0,86,0,0,198,291
30.01.2022T30:00,-5.4,2.2,0,89,0,0,196,289
31.01.2022T31:00,-4.9,2.9,1,90,0,0,199,288
31.01.2022T31:00,-5.7,2.3,1,88,0,0,201,286
31.01.2022T31:00,-6.0,1.6,0,90,0,0,198,285
31.01.2022T31:00,-5.8,2.7,1,90,0,0,198,284
31.01.2022T31:00,-6.0,2.0,0,89,0,0,198,283
31.01.2022T31:00,-6.4,0.9,1,89,0,0,197,282
31.01.2022T31:00,-7.1,1.0,2,91,0,0,200,282
31.01.2022T31:00,-6.6,1.8,2,92,0,0,202,281
31.01.2022T31:00,-6.6,1.6,3,90,19,27,204,281
31.01.2022T31:00,-5.2,2.3,2,87,84,81,204,283
31.01.2022T31:00,-3.8,2.6,1,83,148,122,202,290
31.01.2022T31:00,-2.6,2.7,2,80,113,173,206,298
31.01.2022T31:00,-2.3,3.6,5,78,15,167,215,306
31.01.2022T31:00,-2.9,3.4,6,79,0,102,222,312
31.01.2022T31:00,-2.6,3.6,7,80,0,72,227,315
31.01.2022T31:00,-2.8,3.5,8,80,0,47,232,314
31.01.2022T31:00,-2.9,3.2,8,81,0,21,236,311
31.01.2022T31:00,-2.8,2.5,8,82,0,0,238,305
31.01.2022T31:00,-3.0,2.9,8,82,0,0,240,300
31.01.2022T31:00,-2.9,2.3,8,82,0,0,241,296
31.01.2022T31:00,-3.0,2.3,8,82,0,0,240,293
31.01.2022T31:00,-3.1,2.3,8,82,0,0,239,291
31.01.2022T31:00,-3.0,1.7,8,82,0,0,236,289
31.01.2022T31:00,-3.1,1.7,8,82,0,0,235,288
01.02.2022T01:00,-3.1,1.2,8,82,0,0,233,286
01.02.2022T01:00,-3.3,1.7,8,82,0,0,234,285
01.02.2022T01:00,-3.3,1.4,8,82,0,0,234,285
01.02.2022T01:00,-3.2,1.5,8,81,0,0,235,284
01.02.2022T01:00,-3.4,1.3,8,81,0,0,233,283
01.02.2022T01:00,-3.5,1.2,7,82,0,0,228,282
01.02.2022T01:00,-3.6,1.5,8,83,0,0,227,281
01.02.2022T01:00,-3.6,1.4,8,84,0,0,227,280
01.02.2022T01:00,-3.5,1.2,8,84,0,14,224,280
01.02.2022T01:00,-3.4,1.6,7,84,0,41,221,283
01.02.2022T01:00,-3.2,2.0,7,84,0,49,218,290
01.02.2022T01:00,-3.0,2.0,7,82,0,59,218,300
01.02.2022T01:00,-2.8,2.2,8,82,0,52,222,309
01.02.2022T01:00,-2.6,2.7,8,82,0,68,225,315
01.02.2022T01:00,-2.3,3.1,8,81,0,60,226,317
01.02.2022T01:00,-2.3,3.1,7,80,0,35,228,316
01.02.2022T01:00,-2.3,3.0,8,80,0,14,233,312
01.02.2022T01:00,-2.4,3.9,8,79,0,0,238,306
01.02.2022T01:00,-2.3,4.0,8,78,0,0,241,301
01.02.2022T01:00,-2.3,4.1,8,78,0,0,244,298
01.02.2022T01:00,-2.3,3.8,7,79,0,0,248,296
01.02.2022T01:00,-2.4,4.0,7,80,0,0,251,295
01.02.2022T01:00,-2.7,4.3,7,81,0,0,254,293
01.02.2022T01:00,-2.7,4.5,7,82,0,0,258,292
02.02.2022T02:00,-2.8,3.8,7,84,0,0,262,291
02.02.2022T02:00,-2.8,3.4,7,86,0,0,265,289
02.02.2022T02:00,-2.8,4.1,7,84,0,0,268,289
02.02.2022T02:00,-2.7,3.9,7,85,0,0,272,293
02.02.2022T02:00,-2.7,3.4,7,88,0,0,275,297
02.02.2022T02:00,-2.7,3.4,7,91,0,0,278,300
02.02.2022T02:00,-2.6,3.5,8,93,0,0,284,301
02.02.2022T02:00,-2.5,3.5,8,93,0,0,291,303
02.02.2022T02:00,-2.3,3.5,8,94,0,18,292,305
02.02.2022T02:00,-1.9,3.5,8,93,0,52,293,306
02.02.2022T02:00,-1.3,3.0,7,90,0,77,288,309
02.02.2022T02:00,-0.7,3.3,7,86,0,99,285,314
02.02.2022T02:00,-0.2,3.2,7,82,0,98,285,317
02.02.2022T02:00,-0.1,2.5,7,80,10,116,285,319
02.02.2022T02:00,0.1,2.1,7,80,0,94,284,320
02.02.2022T02:00,0.2,2.1,7,80,0,52,284,320
02.02.2022T02:00,0.1,2.0,7,80,0,23,284,319
02.02.2022T02:00,0.0,1.6,8,81,0,0,289,317
02.02.2022T02:00,0.1,1.5,8,81,0,0,295,317
02.02.2022T02:00,0.1,1.6,8,81,0,0,295,316
02.02.2022T02:00,0.0,1.7,8,82,0,0,295,314
02.02.2022T02:00,0.0,1.4,7,83,0,0,290,313
02.02.2022T02:00,0.2,2.1,7,83,0,0,286,312
02.02.2022T02:00,0.3,1.9,7,84,0,0,287,312
03.02.2022T03:00,0.4,2.7,8,83,0,0,293,311
03.02.2022T03:00,0.6,3.5,7,83,0,0,294,311
03.02.2022T03:00,0.6,4.2,8,84,0,0,296,312
03.02.2022T03:00,0.4,4.0,8,85,0,0,303,313
03.02.2022T03:00,0.4,4.3,8,85,0,0,302,314
03.02.2022T03:00,0.3,4.8,8,85,0,0,303,313
03.02.2022T03:00,0.3,4.7,8,85,0,0,304,314
03.02.2022T03:00,0.3,4.8,8,84,0,0,306,315
03.02.2022T03:00,0.2,5.0,8,84,0,4,307,315
03.02.2022T03:00,-0.2,4.9,8,88,0,25,306,315
03.02.2022T03:00,0.1,3.5,8,92,0,61,309,316
03.02.2022T03:00,0.4,4.4,7,93,0,102,304,317
03.02.2022T03:00,0.8,4.5,8,93,0,66,307,318
03.02.2022T03:00,0.8,4.4,8,93,0,62,316,319
03.02.2022T03:00,0.9,4.1,8,93,0,44,315,319
03.02.2022T03:00,1.0,3.9,8,93,0,29,315,320
03.02.2022T03:00,1.3,4.1,8,93,0,14,315,320
03.02.2022T03:00,1.3,3.9,8,93,0,0,314,320
03.02.2022T03:00,1.4,2.7,8,94,0,0,313,320
03.02.2022T03:00,1.7,2.5,8,93,0,0,312,320
03.02.2022T03:00,1.5,3.0,7,93,0,0,303,319
03.02.2022T03:00,1.2,2.7,8,95,0,0,303,319
03.02.2022T03:00,1.4,2.8,8,95,0,0,311,319
03.02.2022T03:00,0.8,2.4,8,96,0,0,310,319
04.02.2022T04:00,1.3,2.9,7,96,0,0,303,320
04.02.2022T04:00,1.0,3.0,7,97,0,0,296,321
04.02.2022T04:00,0.7,2.9,7,99,0,0,296,322
04.02.2022T04:00,0.7,2.9,8,100,0,0,302,322
04.02.2022T04:00,0.8,2.3,7,100,0,0,304,322
04.02.2022T04:00,2.7,4.4,7,98,0,0,302,322
04.02.2022T04:00,3.1,6.0,8,95,0,0,312,324
04.02.2022T04:00,3.1,5.5,8,92,0,0,321,325
04.02.2022T04:00,3.9,5.3,8,92,0,8,322,326
04.02.2022T04:00,5.1,6.4,7,89,0,49,319,327
04.02.2022T04:00,6.2,6.7,6,84,24,138,309,330
04.02.2022T04:00,7.5,7.1,5,81,88,177,299,334
04.02.2022T04:00,8.4,8.7,6,76,18,174,298,337
04.02.2022T04:00,8.5,9.7,7,72,0,85,311,340
04.02.2022T04:00,8.4,7.7,8,72,0,65,324,342
04.02.2022T04:00,8.6,8.5,8,68,0,35,330,342
04.02.2022T04:00,8.2,8.1,8,67,0,14,329,341
04.02.2022T04:00,8.4,9.5,8,68,0,0,328,340
04.02.2022T04:00,8.3,8.6,8,69,0,0,330,341
04.02.2022T04:00,8.0,8.2,8,70,0,0,331,340
04.02.2022T04:00,8.1,7.7,8,71,0,0,332,340
04.02.2022T04:00,7.6,7.0,8,73,0,0,333,339
04.02.2022T04:00,7.6,7.7,8,75,0,0,333,339
04.02.2022T04:00,8.2,7.0,7,76,0,0,330,339
05.02.2022T05:00,7.9,8.2,7,76,0,0,327,340
05.02.2022T05:00,8.1,8.7,7,76,0,0,328,341
05.02.2022T05:00,8.7,8.7,7,74,0,0,330,342
05.02.2022T05:00,8.8,8.4,7,72,0,0,331,342
05.02.2022T05:00,8.8,7.5,7,72,0,0,332,342
05.02.2022T05:00,8.4,6.8,7,72,0,0,331,341
05.02.2022T05:00,8.3,7.7,8,74,0,0,336,340
05.02.2022T05:00,8.5,8.2,7,74,0,0,336,339
05.02.2022T05:00,8.5,8.2,7,73,8,29,330,338
05.02.2022T05:00,8.6,8.5,7,72,14,80,330,338
05.02.2022T05:00,9.1,8.4,8,72,0,86,336,338
05.02.2022T05:00,9.4,9.7,8,70,0,77,342,339
05.02.2022T05:00,9.8,8.2,8,69,0,53,343,341
05.02.2022T05:00,10.5,7.0,6,67,4,133,333,343
05.02.2022T05:00,11.5,6.5,4,63,143,101,312,347
05.02.2022T05:00,11.0,6.2,4,62,78,82,301,349
05.02.2022T05:00,10.6,5.3,7,63,9,39,317,348
05.02.2022T05:00,10.1,6.5,8,64,0,0,340,346
05.02.2022T05:00,10.0,7.0,7,66,0,0,340,344
05.02.2022T05:00,9.7,7.0,7,68,0,0,334,344
05.02.2022T05:00,9.5,6.4,7,70,0,0,334,343
05.02.2022T05:00,9.3,6.5,7,71,0,0,334,342
05.02.2022T05:00,9.8,7.1,7,70,0,0,334,341
05.02.2022T05:00,9.3,6.9,7,70,0,0,335,341
06.02.2022T06:00,9.5,7.7,6,70,0,0,329,340
06.02.2022T06:00,9.0,7.0,7,71,0,0,329,339
06.02.2022T06:00,8.6,6.6,7,73,0,0,335,338
06.02.2022T06:00,9.0,7.1,7,72,0,0,335,338
06.02.2022T06:00,8.7,7.4,7,72,0,0,335,338
06.02.2022T06:00,8.2,6.6,6,73,0,0,328,338
06.02.2022T06:00,7.9,7.1,7,75,0,0,327,338
06.02.2022T06:00,7.5,6.2,7,76,0,0,333,338
06.02.2022T06:00,7.3,6.2,6,76,4,34,326,338
06.02.2022T06:00,8.0,5.4,5,77,61,94,312,339
06.02.2022T06:00,9.0,5.6,4,74,104,142,301,340
06.02.2022T06:00,9.7,5.0,4,71,189,152,296,342
06.02.2022T06:00,10.1,5.1,2,69,253,140,282,345
06.02.2022T06:00,10.4,4.3,2,69,265,123,269,347
06.02.2022T06:00,9.9,5.1,1,70,214,109,262,349
06.02.2022T06:00,9.7,5.0,1,69,124,90,254,350
06.02.2022T06:00,8.9,3.7,1,70,30,47,253,349
06.02.2022T06:00,7.1,3.1,0,75,0,0,243,342
06.02.2022T06:00,6.1,2.8,3,80,0,0,253,336
06.02.2022T06:00,5.7,3.2,2,82,0,0,271,332
06.02.2022T06:00,5.1,3.2,3,84,0,0,262,330
06.02.2022T06:00,4.5,3.3,3,86,0,0,260,328
06.02.2022T06:00,4.1,3.3,3,88,0,0,257,326
06.02.2022T06:00,3.9,3.4,3,89,0,0,254,324
07.02.2022T07:00,3.7,3.4,4,89,0,0,257,320
07.02.2022T07:00,3.5,3.3,4,90,0,0,260,319
